t,K,U,E,N0,Nx,S/nk,n
1,241.22,-41.22,200.0,0.4764,0.4594,3.02738,100
2,215.38,-15.38,200.0,0.3171,0.5196000000000001,3.00695,100
3,212.41,-12.41,200.0,0.3257999999999999,0.4725000000000001,3.08285,100
4,207.84,-7.84,200.0,0.3039,0.47059999999999996,3.0835,100
5,203.77,-3.77,200.0,0.26050000000000006,0.5166999999999999,3.01457,100
6,206.85,-6.85,200.0,0.2678,0.5329,3.0275100000000004,100
7,211.9,-11.9,200.0,0.3284,0.46220000000000006,3.13723,100
8,216.52,-16.52,200.0,0.33710000000000007,0.4910000000000001,3.13243,100
9,210.37,-10.37,200.0,0.29760000000000003,0.5085000000000001,3.08214,100
10,221.09,-21.09,200.0,0.3827,0.4455000000000001,3.18824,100
11,211.96,-11.96,200.0,0.2847,0.5501999999999999,3.03669,100
12,217.72,-17.72,200.0,0.36210000000000014,0.45299999999999996,3.16439,100
13,215.22,-15.22,200.0,0.31949999999999995,0.5131999999999999,3.09832,100
14,214.36,-14.36,200.0,0.3582,0.4272000000000001,3.17866,100
15,218.74,-18.74,200.0,0.3497,0.488,3.14252,100
16,221.99,-21.99,200.0,0.3568000000000001,0.5063,3.1329499999999997,100
17,217.77,-17.77,200.0,0.3400000000000001,0.49770000000000003,3.12709,100
18,215.45,-15.45,200.0,0.3282,0.49810000000000004,3.12395,100
19,228.87,-28.87,200.0,0.41179999999999994,0.46510000000000007,3.19436,100
20,222.78,-22.78,200.0,0.3660999999999999,0.49560000000000004,3.14492,100
21,221.12,-21.12,200.0,0.3746000000000001,0.462,3.17953,100
22,215.37,-15.37,200.0,0.31749999999999995,0.5186999999999999,3.10092,100
23,217.3,-17.3,200.0,0.3638000000000001,0.4454000000000001,3.181,100
24,219.97,-19.97,200.0,0.35019999999999996,0.4993,3.13546,100
25,221.64,-21.64,200.0,0.38110000000000005,0.4542000000000001,3.18722,100
26,215.21,-15.21,200.0,0.2995,0.5531,3.0575300000000003,100
27,208.2,-8.2,200.0,0.3005000000000001,0.4810000000000001,3.10352,100
28,217.69,-17.69,200.0,0.3493,0.4783,3.14621,100
29,218.26,-18.26,200.0,0.3642999999999999,0.45399999999999996,3.17007,100
30,221.34,-21.34,200.0,0.3676,0.47819999999999996,3.1566,100
31,225.75,-25.75,200.0,0.4171000000000001,0.4233000000000001,3.22124,100
32,211.89,-11.89,200.0,0.3077,0.5035000000000001,3.09701,100
33,215.51,-15.51,200.0,0.3326,0.4899,3.12887,100
34,212.4,-12.4,200.0,0.29949999999999993,0.525,3.07714,100
35,216.46,-16.46,200.0,0.3723,0.4200000000000001,3.19408,100
36,218.01,-18.01,200.0,0.3521,0.4759000000000001,3.15519,100
37,209.79,-9.79,200.0,0.31140000000000007,0.47509999999999997,3.1163499999999997,100
38,220.04,-20.04,200.0,0.3721999999999999,0.45599999999999996,3.18202,100
39,222.74,-22.74,200.0,0.3901,0.44720000000000004,3.1995500000000003,100
40,226.02,-26.02,200.0,0.3883,0.4836,3.16991,100
41,223.88,-23.88,200.0,0.3971,0.4446000000000001,3.1999899999999997,100
42,218.93,-18.93,200.0,0.37229999999999996,0.4446999999999999,3.1851700000000003,100
43,221.39,-21.39,200.0,0.36769999999999997,0.47850000000000004,3.1619099999999998,100
44,218.63,-18.63,200.0,0.3577,0.4709,3.16267,100
45,214.26,-14.26,200.0,0.34179999999999994,0.4590000000000001,3.1534299999999997,100
46,220.61,-20.61,200.0,0.35050000000000003,0.5051000000000001,3.1332,100
47,222.92,-22.92,200.0,0.38489999999999996,0.4594,3.1847,100
48,213.96,-13.96,200.0,0.30510000000000004,0.5293999999999999,3.07092,100
49,217.06,-17.06,200.0,0.3547,0.4612,3.16147,100
50,219.2,-19.2,200.0,0.3394,0.5131999999999999,3.11789,100
51,225.46,-25.46,200.0,0.4388,0.3769999999999999,3.25737,100
52,216.89,-16.89,200.0,0.318,0.5329,3.08669,100
53,229.65,-29.65,200.0,0.4270999999999999,0.44230000000000014,3.2186399999999997,100
54,224.04,-24.04,200.0,0.35619999999999996,0.528,3.11387,100
55,226.31,-26.31,200.0,0.4043,0.45449999999999996,3.1998800000000003,100
56,224.65,-24.65,200.0,0.3868000000000001,0.4729,3.1783200000000003,100
57,216.62,-16.62,200.0,0.3526,0.46099999999999997,3.16521,100
58,210.71,-10.71,200.0,0.2852,0.5367000000000001,3.05672,100
59,219.32,-19.32,200.0,0.36650000000000005,0.46020000000000005,3.1686199999999998,100
60,221.48,-21.48,200.0,0.40199999999999997,0.4108,3.22079,100
61,219.52,-19.52,200.0,0.34659999999999996,0.502,3.13336,100
62,220.03,-20.03,200.0,0.3697,0.46090000000000003,3.17776,100
63,208.66,-8.66,200.0,0.2936,0.4993999999999999,3.08216,100
64,215.93,-15.93,200.0,0.35129999999999995,0.4567,3.16274,100
65,219.71,-19.71,200.0,0.3478000000000001,0.5015,3.13202,100
66,223.91,-23.91,200.0,0.36330000000000007,0.5125,3.1328899999999997,100
67,220.48,-20.48,200.0,0.3746,0.4556,3.18337,100
68,214.26,-14.26,200.0,0.3246,0.49339999999999995,3.1225300000000002,100
69,219.81,-19.81,200.0,0.36949999999999994,0.45909999999999995,3.17874,100
70,216.92,-16.92,200.0,0.34319999999999995,0.4828,3.1439,100
71,216.92,-16.92,200.0,0.3356,0.49800000000000005,3.12834,100
72,222.37,-22.37,200.0,0.3760000000000001,0.47169999999999995,3.17272,100
73,216.71,-16.71,200.0,0.3296,0.5079,3.11095,100
74,230.78,-30.78,200.0,0.4125,0.4828,3.1693800000000003,100
75,215.51,-15.51,200.0,0.34440000000000004,0.46630000000000005,3.15271,100
76,221.55,-21.55,200.0,0.3783000000000001,0.45890000000000003,3.1805100000000004,100
77,214.99,-14.99,200.0,0.32299999999999995,0.5039,3.11513,100
78,216.13,-16.13,200.0,0.3527,0.45589999999999997,3.1592,100
79,219.54,-19.54,200.0,0.3581000000000001,0.47919999999999996,3.1507199999999997,100
80,211.77,-11.77,200.0,0.3158,0.4861000000000001,3.11634,100
81,219.35,-19.35,200.0,0.3649,0.4637,3.1712800000000003,100
82,211.86,-11.86,200.0,0.3142,0.4902,3.10915,100
83,220.89,-20.89,200.0,0.3768,0.45530000000000004,3.18261,100
84,218.05,-18.05,200.0,0.3588000000000001,0.46289999999999987,3.1685100000000004,100
85,218.61,-18.61,200.0,0.3533,0.47950000000000004,3.15323,100
86,218.56,-18.56,200.0,0.33769999999999994,0.5102,3.1129000000000002,100
87,217.52,-17.52,200.0,0.3631,0.44900000000000007,3.1736500000000003,100
88,219.36,-19.36,200.0,0.3515,0.4905999999999999,3.14096,100
89,219.08,-19.08,200.0,0.38119999999999993,0.42840000000000006,3.1975,100
90,216.94,-16.94,200.0,0.3178,0.5337999999999999,3.08723,100
91,224.18,-24.18,200.0,0.4053999999999999,0.43099999999999994,3.21728,100
92,214.55,-14.55,200.0,0.32170000000000004,0.5021,3.11339,100
93,208.86,-8.86,200.0,0.3271,0.4343999999999999,3.1461,100
94,219.26,-19.26,200.0,0.36089999999999994,0.4708,3.15925,100
95,220.95,-20.95,200.0,0.3880000000000001,0.43349999999999994,3.20093,100
96,220.77,-20.77,200.0,0.3451000000000001,0.5175,3.11628,100
97,218.49,-18.49,200.0,0.3531000000000001,0.47870000000000007,3.15508,100
98,217.37,-17.37,200.0,0.32989999999999997,0.5139,3.11173,100
99,220.07,-20.07,200.0,0.36839999999999995,0.4639,3.17234,100
100,212.97,-12.97,200.0,0.285,0.5597,3.0388200000000003,100
100,216.7,-16.7,200.0,0.2987,0.5695999999999999,3.03994,100
101,232.58,-32.58,200.0,0.4491999999999999,0.4274,3.23399,100
102,217.51,-17.51,200.0,0.3500999999999999,0.4748999999999999,3.15527,100
103,218.03,-18.03,200.0,0.34210000000000007,0.49610000000000015,3.1325100000000003,100
104,222.57,-22.57,200.0,0.3642000000000001,0.4973,3.14002,100
105,223.85,-23.85,200.0,0.4042,0.4301,3.21584,100
106,220.85,-20.85,200.0,0.3414999999999999,0.5255,3.11054,100
107,219.1,-19.1,200.0,0.3484999999999999,0.494,3.1400799999999998,100
108,219.19,-19.19,200.0,0.3202,0.5515,3.0728400000000002,100
109,220.36,-20.36,200.0,0.3558,0.49199999999999994,3.14327,100
110,211.46,-11.46,200.0,0.2908,0.533,3.05328,100
111,222.9,-22.9,200.0,0.39199999999999996,0.445,3.1915,100
112,217.51,-17.51,200.0,0.3435,0.4881000000000001,3.14125,100
113,212.91,-12.91,200.0,0.30079999999999996,0.5275000000000001,3.07874,100
114,213.95,-13.95,200.0,0.3149,0.5097,3.1016500000000002,100
115,221.83,-21.83,200.0,0.36910000000000004,0.48009999999999997,3.1643000000000003,100
116,225.1,-25.1,200.0,0.3788,0.49339999999999995,3.15573,100
117,218.67,-18.67,200.0,0.34759999999999996,0.49150000000000005,3.13821,100
118,218.95,-18.95,200.0,0.38709999999999994,0.41529999999999995,3.20834,100
119,213.64,-13.64,200.0,0.3121,0.5122000000000001,3.09736,100
120,214.75,-14.75,200.0,0.36210000000000003,0.4233,3.18719,100
121,213.92,-13.92,200.0,0.3135,0.5121999999999999,3.10053,100
122,217.94,-17.94,200.0,0.37530000000000013,0.42879999999999996,3.1986999999999997,100
123,212.75,-12.75,200.0,0.292,0.5435,3.05735,100
124,213.41,-13.41,200.0,0.3333999999999999,0.4673000000000001,3.14472,100
125,216.44,-16.44,200.0,0.3395,0.4854,3.1415100000000002,100
126,219.54,-19.54,200.0,0.3451000000000001,0.5052,3.12954,100
127,221.99,-21.99,200.0,0.37200000000000005,0.47590000000000005,3.1670100000000003,100
128,211.68,-11.68,200.0,0.3147,0.4874,3.11308,100
129,212.74,-12.74,200.0,0.31390000000000007,0.4996,3.10762,100
130,218.21,-18.21,200.0,0.3500000000000001,0.4821000000000001,3.1488400000000003,100
131,222.02,-22.02,200.0,0.35980000000000006,0.5006,3.14268,100
132,224.38,-24.38,200.0,0.3757000000000001,0.4924000000000001,3.15679,100
133,225.23,-25.23,200.0,0.3809000000000001,0.4905,3.15632,100
134,232.22,-32.22,200.0,0.46630000000000005,0.38959999999999995,3.26357,100
135,220.22,-20.22,200.0,0.3548000000000001,0.4926,3.14487,100
136,223.74,-23.74,200.0,0.38799999999999985,0.46140000000000003,3.18781,100
137,213.84,-13.84,200.0,0.30560000000000004,0.5272,3.08386,100
138,216.36,-16.36,200.0,0.342,0.4796000000000001,3.14304,100
139,219.25,-19.25,200.0,0.3509000000000001,0.4907000000000001,3.14383,100
140,214.71,-14.71,200.0,0.32630000000000003,0.49449999999999994,3.12,100
141,212.01,-12.01,200.0,0.30870000000000003,0.5027,3.0990900000000003,100
142,218.08,-18.08,200.0,0.3207,0.5394,3.08166,100
143,217.23,-17.23,200.0,0.3599,0.4525,3.1753,100
144,222.47,-22.47,200.0,0.3821000000000001,0.4605,3.18572,100
145,213.69,-13.69,200.0,0.3289,0.47909999999999997,3.1326,100
146,221.31,-21.31,200.0,0.36610000000000015,0.48090000000000005,3.15847,100
147,217.37,-17.37,200.0,0.36140000000000005,0.4509,3.17224,100
148,211.9,-11.9,200.0,0.29760000000000003,0.5237999999999999,3.07038,100
149,216.97,-16.97,200.0,0.35749999999999993,0.4547,3.16945,100
150,221.84,-21.84,200.0,0.3494,0.5196000000000001,3.1172600000000004,100
151,223.24,-23.24,200.0,0.4071999999999999,0.41800000000000004,3.2134099999999997,100
152,221.49,-21.49,200.0,0.3515,0.5119,3.12554,100
153,218.13,-18.13,200.0,0.3520000000000001,0.47729999999999995,3.1501900000000003,100
154,209.25,-9.25,200.0,0.2873,0.5179,3.06886,100
155,211.91,-11.91,200.0,0.2987,0.5217,3.07446,100
156,218.33,-18.33,200.0,0.342,0.4993,3.12927,100
157,225.81,-25.81,200.0,0.38420000000000004,0.48969999999999997,3.15925,100
158,227.19,-27.19,200.0,0.3959000000000001,0.48009999999999997,3.17421,100
159,222.05,-22.05,200.0,0.376,0.4685,3.17429,100
160,211.94,-11.94,200.0,0.3338000000000001,0.4518000000000001,3.1465199999999998,100
161,222.62,-22.62,200.0,0.35330000000000006,0.5196000000000001,3.11943,100
162,217.11,-17.11,200.0,0.3400999999999999,0.4909000000000001,3.13649,100
163,216.22,-16.22,200.0,0.3317,0.4988,3.1214,100
164,220.92,-20.92,200.0,0.376,0.4572,3.17884,100
165,214.84,-14.84,200.0,0.3147,0.5190000000000001,3.09122,100
166,219.27,-19.27,200.0,0.3331000000000001,0.5265000000000001,3.1015300000000003,100
167,213.82,-13.82,200.0,0.31399999999999995,0.5102,3.1013200000000003,100
168,209.57,-9.57,200.0,0.3076999999999999,0.48029999999999995,3.10998,100
169,221.88,-21.88,200.0,0.3641,0.49060000000000004,3.1519299999999997,100
170,221.75,-21.75,200.0,0.3671,0.4833,3.16148,100
171,220.99,-20.99,200.0,0.3689,0.4721,3.16984,100
172,219.3,-19.3,200.0,0.3521,0.4888,3.14721,100
173,221.73,-21.73,200.0,0.35910000000000003,0.4991,3.14172,100
174,214.51,-14.51,200.0,0.3439,0.45730000000000004,3.15956,100
175,220.92,-20.92,200.0,0.36,0.48919999999999997,3.1493200000000003,100
176,220.64,-20.64,200.0,0.3743,0.4578000000000001,3.18239,100
177,219.9,-19.9,200.0,0.3631999999999999,0.4726000000000001,3.16689,100
178,217.81,-17.81,200.0,0.37000000000000005,0.43810000000000004,3.18999,100
179,221.13,-21.13,200.0,0.36219999999999997,0.4868999999999999,3.15454,100
180,214.47,-14.47,200.0,0.32439999999999997,0.4959,3.11586,100
181,221.99,-21.99,200.0,0.36810000000000004,0.48369999999999996,3.15335,100
182,218.56,-18.56,200.0,0.371,0.4436,3.18332,100
183,221.05,-21.05,200.0,0.3687,0.47309999999999997,3.16614,100
184,214.77,-14.77,200.0,0.345,0.4576999999999999,3.15122,100
185,211.47,-11.47,200.0,0.2854,0.5439,3.04806,100
186,215.74,-15.74,200.0,0.3499999999999999,0.4574,3.16217,100
187,218.1,-18.1,200.0,0.3389000000000001,0.5032000000000001,3.12357,100
188,219.62,-19.62,200.0,0.3582999999999999,0.4796000000000001,3.15266,100
189,212.49,-12.49,200.0,0.2613,0.6023000000000001,2.972,100
190,222.88,-22.88,200.0,0.40480000000000005,0.4192,3.21965,100
191,219.28,-19.28,200.0,0.3385999999999999,0.5156000000000001,3.11276,100
192,226.49,-26.49,200.0,0.4336,0.39770000000000005,3.24383,100
193,211.48,-11.48,200.0,0.28540000000000004,0.544,3.04979,100
194,212.03,-12.03,200.0,0.33990000000000004,0.4404999999999999,3.1581599999999996,100
195,214.06,-14.06,200.0,0.31129999999999997,0.518,3.09225,100
196,220.99,-20.99,200.0,0.3891999999999999,0.4315,3.20193,100
197,218.92,-18.92,200.0,0.32580000000000003,0.5376,3.0850999999999997,100
198,217.49,-17.49,200.0,0.34540000000000004,0.48410000000000003,3.1425799999999997,100
199,216.45,-16.45,200.0,0.297,0.5705,3.0364400000000002,100
