t,K,U,E,N0,Nx,S/nk,n
1,236.1,-36.1,200.0,0.44350000000000006,0.474,2.99423,100
2,212.27,-12.27,200.0,0.29660000000000003,0.5295000000000001,2.9642600000000003,100
3,221.43,-21.43,200.0,0.37170000000000003,0.4709,3.1134,100
4,218.61,-18.61,200.0,0.3436999999999999,0.4987000000000002,3.1103,100
5,218.23,-18.23,200.0,0.32300000000000006,0.5363,3.08012,100
6,210.67,-10.67,200.0,0.3239,0.45890000000000003,3.13451,100
7,211.8,-11.8,200.0,0.30240000000000006,0.5132,3.0881999999999996,100
8,220.29,-20.29,200.0,0.33970000000000006,0.5235000000000001,3.1093699999999997,100
9,221.83,-21.83,200.0,0.3693999999999999,0.47950000000000004,3.16184,100
10,222.19,-22.19,200.0,0.373,0.4759000000000001,3.16671,100
11,219.87,-19.87,200.0,0.3486000000000001,0.5015,3.1323499999999997,100
12,218.49,-18.49,200.0,0.3527000000000001,0.4795,3.15221,100
13,224.17,-24.17,200.0,0.3936,0.4544999999999999,3.1934299999999998,100
14,225.1,-25.1,200.0,0.4005,0.45000000000000007,3.2002800000000002,100
15,219.9,-19.9,200.0,0.3472999999999999,0.5044000000000001,3.13279,100
16,210.52,-10.52,200.0,0.3115,0.48219999999999996,3.1155,100
17,211.87,-11.87,200.0,0.3091999999999999,0.5003000000000002,3.10283,100
18,220.26,-20.26,200.0,0.36010000000000003,0.4824,3.1573200000000003,100
19,212.15,-12.15,200.0,0.3101,0.5013,3.10195,100
20,222.31,-22.31,200.0,0.38100000000000006,0.4611000000000001,3.18321,100
21,211.23,-11.23,200.0,0.30529999999999996,0.5016999999999999,3.09571,100
22,225.17,-25.17,200.0,0.4072,0.43729999999999997,3.21445,100
23,218.83,-18.83,200.0,0.33490000000000003,0.5185000000000001,3.1102800000000004,100
24,222.31,-22.31,200.0,0.4035,0.4161000000000001,3.22484,100
25,221.89,-21.89,200.0,0.33509999999999995,0.5487000000000001,3.0810999999999997,100
26,219.15,-19.15,200.0,0.37120000000000003,0.44910000000000005,3.18088,100
27,218.11,-18.11,200.0,0.33529999999999993,0.5105000000000001,3.11438,100
28,215.71,-15.71,200.0,0.3603,0.4365,3.17457,100
29,228.45,-28.45,200.0,0.4108,0.4629000000000001,3.1912800000000003,100
30,224.96,-24.96,200.0,0.37839999999999996,0.49280000000000007,3.1548000000000003,100
31,225.0,-25.0,200.0,0.3796,0.49080000000000007,3.16025,100
32,228.09,-28.09,200.0,0.40930000000000005,0.4623,3.19612,100
33,212.18,-12.18,200.0,0.3091,0.5035999999999999,3.09886,100
34,229.21,-29.21,200.0,0.4293,0.43349999999999994,3.2235300000000002,100
35,225.36,-25.36,200.0,0.4035999999999999,0.44639999999999985,3.2024899999999996,100
36,225.16,-25.16,200.0,0.41019999999999995,0.4312,3.2127399999999997,100
37,216.31,-16.31,200.0,0.3696000000000001,0.42389999999999994,3.18918,100
38,213.11,-13.11,200.0,0.3202,0.4907,3.1080900000000002,100
39,210.33,-10.33,200.0,0.31750000000000006,0.4683,3.11234,100
40,221.11,-21.11,200.0,0.3804,0.45030000000000003,3.17489,100
41,218.35,-18.35,200.0,0.3466,0.4903,3.132,100
42,225.87,-25.87,200.0,0.4044000000000001,0.4499000000000001,3.19903,100
43,217.02,-17.02,200.0,0.3387,0.4928,3.13324,100
44,218.22,-18.22,200.0,0.33169999999999994,0.5188,3.1075399999999997,100
45,218.08,-18.08,200.0,0.3568,0.4672,3.15971,100
46,215.98,-15.98,200.0,0.3295,0.5007999999999999,3.1213,100
47,218.95,-18.95,200.0,0.3719000000000001,0.44569999999999993,3.18407,100
48,217.63,-17.63,200.0,0.33769999999999994,0.5009,3.1277,100
49,225.67,-25.67,200.0,0.40880000000000005,0.43910000000000005,3.21123,100
50,225.1,-25.1,200.0,0.3918,0.46740000000000004,3.18459,100
51,219.27,-19.27,200.0,0.3436999999999999,0.5052999999999999,3.1291700000000002,100
52,216.07,-16.07,200.0,0.331,0.49870000000000003,3.12401,100
53,223.22,-23.22,200.0,0.37359999999999993,0.4850000000000001,3.16043,100
54,222.54,-22.54,200.0,0.3634999999999999,0.4984,3.14507,100
55,221.75,-21.75,200.0,0.3921,0.4332999999999999,3.20571,100
56,227.32,-27.32,200.0,0.39269999999999994,0.48779999999999996,3.15953,100
57,212.13,-12.13,200.0,0.302,0.5173000000000001,3.08573,100
58,216.96,-16.96,200.0,0.3601,0.44940000000000013,3.17479,100
59,212.54,-12.54,200.0,0.30589999999999995,0.5136000000000001,3.0934899999999996,100
60,207.64,-7.64,200.0,0.2836,0.5092,3.06989,100
61,217.88,-17.88,200.0,0.3441999999999999,0.49040000000000006,3.13649,100
62,223.85,-23.85,200.0,0.39469999999999994,0.44910000000000005,3.19857,100
63,222.86,-22.86,200.0,0.39799999999999996,0.4326,3.21033,100
64,219.03,-19.03,200.0,0.3638,0.46269999999999994,3.17384,100
65,222.17,-22.17,200.0,0.3923,0.4371,3.20316,100
66,218.62,-18.62,200.0,0.3403000000000001,0.5056,3.12611,100
67,215.47,-15.47,200.0,0.3514000000000001,0.4519,3.1678,100
68,220.83,-20.83,200.0,0.36419999999999997,0.4799,3.16012,100
69,216.39,-16.39,200.0,0.3581000000000001,0.4476999999999999,3.17399,100
70,220.97,-20.97,200.0,0.3608000000000001,0.48810000000000003,3.15164,100
71,217.9,-17.9,200.0,0.36300000000000004,0.45299999999999996,3.17331,100
72,215.78,-15.78,200.0,0.3183,0.5212,3.0955500000000002,100
73,215.43,-15.43,200.0,0.3353999999999999,0.48350000000000004,3.13598,100
74,216.21,-16.21,200.0,0.3299,0.5023000000000001,3.1165100000000003,100
75,219.64,-19.64,200.0,0.3732,0.4500000000000001,3.17865,100
76,225.29,-25.29,200.0,0.4012,0.45050000000000007,3.19889,100
77,216.91,-16.91,200.0,0.3355999999999999,0.49790000000000006,3.12117,100
78,215.99,-15.99,200.0,0.3611000000000001,0.43770000000000003,3.17645,100
79,218.33,-18.33,200.0,0.3384,0.5065,3.12315,100
80,217.62,-17.62,200.0,0.3463000000000001,0.4836,3.14659,100
81,217.98,-17.98,200.0,0.3218000000000001,0.5362,3.08644,100
82,210.44,-10.44,200.0,0.2864,0.5316,3.06286,100
83,223.33,-23.33,200.0,0.3846,0.46409999999999996,3.18536,100
84,211.94,-11.94,200.0,0.30289999999999995,0.5136,3.089,100
85,220.7,-20.7,200.0,0.36119999999999997,0.4846000000000001,3.15493,100
86,224.96,-24.96,200.0,0.38550000000000006,0.4785999999999999,3.17088,100
87,213.9,-13.9,200.0,0.3271,0.4848000000000001,3.12962,100
88,223.68,-23.68,200.0,0.36639999999999984,0.5040000000000001,3.13682,100
89,223.6,-23.6,200.0,0.3757,0.48460000000000003,3.16187,100
90,215.98,-15.98,200.0,0.3195,0.5208,3.09924,100
91,220.04,-20.04,200.0,0.3954,0.4096,3.22139,100
92,220.26,-20.26,200.0,0.3346,0.5334,3.09889,100
93,217.78,-17.78,200.0,0.3586000000000001,0.4606000000000001,3.16574,100
94,219.6,-19.6,200.0,0.3595999999999999,0.47679999999999995,3.1597399999999998,100
95,208.49,-8.49,200.0,0.2869,0.5111000000000001,3.07378,100
96,221.79,-21.79,200.0,0.38,0.4579,3.1798699999999998,100
97,217.75,-17.75,200.0,0.3418999999999999,0.4937,3.13425,100
98,218.63,-18.63,200.0,0.3398999999999999,0.5065000000000001,3.1227,100
99,217.36,-17.36,200.0,0.3333999999999999,0.5067999999999999,3.1213800000000003,100
100,215.59,-15.59,200.0,0.3407,0.4745,3.148,100
100,209.92,-9.92,200.0,0.30970000000000003,0.47979999999999995,3.1136399999999997,100
101,216.43,-16.43,200.0,0.36119999999999997,0.44190000000000007,3.17468,100
102,217.55,-17.55,200.0,0.3299999999999999,0.5155000000000001,3.1084699999999996,100
103,219.79,-19.79,200.0,0.3491,0.49970000000000014,3.13536,100
104,219.25,-19.25,200.0,0.3554,0.4817000000000001,3.15486,100
105,214.3,-14.3,200.0,0.32909999999999995,0.48480000000000006,3.13146,100
106,221.58,-21.58,200.0,0.3436999999999999,0.5283999999999999,3.1070900000000004,100
107,225.74,-25.74,200.0,0.40449999999999997,0.44839999999999997,3.2041399999999998,100
108,213.4,-13.4,200.0,0.3107,0.5126,3.09778,100
109,219.24,-19.24,200.0,0.3569,0.47859999999999997,3.15482,100
110,215.04,-15.04,200.0,0.3398999999999999,0.47059999999999996,3.14967,100
111,218.46,-18.46,200.0,0.3389999999999999,0.5066,3.12351,100
112,216.07,-16.07,200.0,0.32520000000000004,0.5103,3.11138,100
113,218.01,-18.01,200.0,0.3439,0.49229999999999996,3.13951,100
