t,K,U,E,N0,Nx,S/nk,n
1,235.02,-35.02,200.0,0.4457,0.45880000000000004,3.03376,100
2,214.08,-14.08,200.0,0.3469,0.44699999999999995,3.03615,100
3,222.97,-22.97,200.0,0.3678,0.49410000000000004,3.02072,100
4,222.12,-22.12,200.0,0.37970000000000004,0.4618,3.06066,100
5,224.45,-24.45,200.0,0.39349999999999985,0.4574999999999999,3.11637,100
6,216.26,-16.26,200.0,0.35559999999999997,0.45139999999999986,3.1142600000000003,100
7,223.09,-23.09,200.0,0.37139999999999995,0.48810000000000003,3.11523,100
8,223.49,-23.49,200.0,0.38470000000000004,0.4654999999999999,3.15489,100
9,217.31,-17.31,200.0,0.3161,0.5409,3.05267,100
10,220.58,-20.58,200.0,0.3613,0.4831999999999999,3.12757,100
11,217.58,-17.58,200.0,0.3452999999999999,0.48519999999999996,3.12073,100
12,221.04,-21.04,200.0,0.3722999999999999,0.46579999999999994,3.15269,100
13,220.1,-20.1,200.0,0.35779999999999995,0.4854,3.12696,100
14,220.12,-20.12,200.0,0.3461,0.509,3.1050999999999997,100
15,225.94,-25.94,200.0,0.3852999999999999,0.48879999999999996,3.1351799999999996,100
16,217.93,-17.93,200.0,0.34820000000000007,0.48290000000000005,3.11395,100
17,222.55,-22.55,200.0,0.3879000000000001,0.4497,3.1675500000000003,100
18,210.33,-10.33,200.0,0.28390000000000004,0.5355,3.04562,100
19,221.89,-21.89,200.0,0.39559999999999995,0.42769999999999997,3.20377,100
20,223.75,-23.75,200.0,0.36530000000000007,0.5069,3.12921,100
21,220.38,-20.38,200.0,0.36510000000000015,0.4736000000000001,3.16001,100
22,225.14,-25.14,200.0,0.37720000000000004,0.49699999999999994,3.1489499999999997,100
23,214.54,-14.54,200.0,0.3303000000000001,0.48480000000000006,3.1286300000000002,100
24,219.5,-19.5,200.0,0.35619999999999996,0.4826,3.14535,100
25,217.0,-17.0,200.0,0.3439999999999999,0.48200000000000004,3.13667,100
26,216.65,-16.65,200.0,0.3433,0.4799,3.1346,100
27,222.9,-22.9,200.0,0.37379999999999997,0.4814,3.15201,100
28,224.1,-24.1,200.0,0.3781000000000001,0.48480000000000006,3.15288,100
29,218.72,-18.72,200.0,0.35400000000000004,0.47920000000000007,3.14321,100
30,218.53,-18.53,200.0,0.3592000000000001,0.4669,3.1560900000000003,100
31,219.18,-19.18,200.0,0.34759999999999996,0.4966,3.13051,100
32,220.04,-20.04,200.0,0.37089999999999995,0.45859999999999984,3.17406,100
33,215.28,-15.28,200.0,0.3068,0.5391999999999999,3.06719,100
34,224.21,-24.21,200.0,0.38410000000000005,0.4739,3.16759,100
35,223.81,-23.81,200.0,0.38790000000000013,0.46230000000000004,3.18208,100
36,227.45,-27.45,200.0,0.4207000000000001,0.43309999999999993,3.21869,100
37,225.92,-25.92,200.0,0.3849000000000001,0.4894,3.16037,100
38,230.5,-30.5,200.0,0.4255,0.4539999999999999,3.20407,100
39,221.31,-21.31,200.0,0.3783000000000001,0.45649999999999996,3.18485,100
40,219.98,-19.98,200.0,0.3701,0.45959999999999984,3.17569,100
41,215.84,-15.84,200.0,0.3312,0.4959999999999999,3.12589,100
42,224.07,-24.07,200.0,0.39990000000000003,0.4409,3.2001500000000003,100
43,223.3,-23.3,200.0,0.34879999999999994,0.5354000000000001,3.0951500000000003,100
44,215.8,-15.8,200.0,0.3575000000000001,0.44300000000000006,3.17219,100
45,225.16,-25.16,200.0,0.377,0.4976,3.14925,100
46,218.29,-18.29,200.0,0.36330000000000007,0.4562999999999999,3.17259,100
47,216.66,-16.66,200.0,0.3281000000000001,0.5104000000000002,3.1146100000000003,100
48,222.45,-22.45,200.0,0.39280000000000004,0.4389,3.20427,100
49,213.14,-13.14,200.0,0.3009,0.5296,3.07636,100
50,217.03,-17.03,200.0,0.3567,0.4569,3.16802,100
51,211.39,-11.39,200.0,0.30910000000000004,0.49570000000000003,3.10085,100
52,222.42,-22.42,200.0,0.3800999999999999,0.4640000000000001,3.17889,100
