t,K,U,E,N0,Nx,S/nk,n
1,235.54,-35.54,200.0,0.4498,0.45580000000000004,3.04069,100
2,222.92,-22.92,200.0,0.36430000000000007,0.5006,3.03026,100
3,222.22,-22.22,200.0,0.3729,0.47639999999999993,3.07618,100
4,214.0,-14.0,200.0,0.32830000000000004,0.48339999999999994,3.04461,100
5,224.4,-24.4,200.0,0.3893,0.4654,3.11194,100
6,210.76,-10.76,200.0,0.31560000000000005,0.47639999999999993,3.0661799999999997,100
7,212.62,-12.62,200.0,0.32870000000000005,0.46880000000000005,3.0981300000000003,100
8,219.24,-19.24,200.0,0.3710000000000001,0.4504000000000001,3.14056,100
9,217.35,-17.35,200.0,0.3427,0.48810000000000003,3.1022600000000002,100
10,219.88,-19.88,200.0,0.3359000000000001,0.5270000000000001,3.08114,100
11,218.13,-18.13,200.0,0.3257,0.5298999999999999,3.07677,100
12,217.65,-17.65,200.0,0.33759999999999996,0.5013000000000001,3.10882,100
13,215.12,-15.12,200.0,0.32550000000000007,0.5002,3.10801,100
14,216.09,-16.09,200.0,0.33370000000000005,0.4935000000000001,3.11936,100
15,217.59,-17.59,200.0,0.34120000000000006,0.4935000000000001,3.12348,100
16,217.05,-17.05,200.0,0.3152,0.5401,3.07665,100
17,221.73,-21.73,200.0,0.3753,0.4667,3.175,100
18,218.38,-18.38,200.0,0.33390000000000003,0.5160000000000001,3.11279,100
19,223.88,-23.88,200.0,0.3907999999999998,0.4572,3.1895700000000002,100
20,217.61,-17.61,200.0,0.3273,0.5215000000000001,3.10365,100
21,215.47,-15.47,200.0,0.3354,0.4839,3.13185,100
22,217.84,-17.84,200.0,0.3208,0.5367999999999999,3.08539,100
23,219.45,-19.45,200.0,0.34830000000000005,0.4978999999999999,3.13592,100
24,217.28,-17.28,200.0,0.3294,0.514,3.10928,100
25,217.98,-17.98,200.0,0.33930000000000016,0.5012,3.12488,100
26,213.94,-13.94,200.0,0.31870000000000004,0.5019999999999999,3.1045700000000003,100
27,217.52,-17.52,200.0,0.33370000000000005,0.5078,3.1078699999999997,100
28,217.03,-17.03,200.0,0.33509999999999995,0.5001000000000001,3.11201,100
29,209.91,-9.91,200.0,0.301,0.4971,3.09021,100
30,223.68,-23.68,200.0,0.39159999999999995,0.4536000000000001,3.1918699999999998,100
31,222.51,-22.51,200.0,0.3427,0.5397,3.08955,100
32,215.68,-15.68,200.0,0.34730000000000005,0.46220000000000006,3.15529,100
33,216.79,-16.79,200.0,0.30700000000000005,0.5539,3.05354,100
34,217.2,-17.2,200.0,0.3354,0.5012000000000001,3.11953,100
35,218.09,-18.09,200.0,0.34869999999999995,0.48349999999999993,3.14412,100
36,219.23,-19.23,200.0,0.3343,0.5237,3.10587,100
37,217.73,-17.73,200.0,0.34950000000000003,0.4783,3.15248,100
38,214.73,-14.73,200.0,0.3243,0.4987,3.11973,100
39,217.31,-17.31,200.0,0.3239,0.5253,3.09952,100
