t,K,U,E,N0,Nx,S/nk,n
1,237.54,-37.54,200.0,0.46790000000000004,0.4396,3.0645300000000004,100
2,224.74,-24.74,200.0,0.36419999999999997,0.5189999999999999,3.02765,100
3,225.82,-25.82,200.0,0.4014,0.45539999999999997,3.12594,100
4,220.74,-20.74,200.0,0.3555,0.4964,3.0993600000000003,100
5,222.39,-22.39,200.0,0.3696999999999999,0.48449999999999993,3.12817,100
6,217.06,-17.06,200.0,0.3484,0.47379999999999994,3.12461,100
7,216.6,-16.6,200.0,0.34099999999999997,0.48400000000000004,3.12338,100
8,217.77,-17.77,200.0,0.32880000000000004,0.5201,3.09667,100
9,223.47,-23.47,200.0,0.3618,0.5111000000000001,3.1292600000000004,100
10,225.71,-25.71,200.0,0.3777999999999999,0.5015000000000001,3.14237,100
11,219.66,-19.66,200.0,0.33759999999999996,0.5213999999999999,3.101,100
12,214.32,-14.32,200.0,0.3145,0.5141999999999999,3.0871,100
13,228.47,-28.47,200.0,0.39770000000000005,0.48930000000000007,3.1489499999999997,100
14,214.03,-14.03,200.0,0.324,0.4923,3.11355,100
15,216.49,-16.49,200.0,0.3278999999999999,0.5091000000000001,3.10292,100
16,212.56,-12.56,200.0,0.34149999999999997,0.4426,3.14443,100
17,223.26,-23.26,200.0,0.35040000000000016,0.5318,3.10184,100
18,221.55,-21.55,200.0,0.386,0.4435,3.19065,100
19,221.35,-21.35,200.0,0.34980000000000006,0.5139,3.11814,100
20,222.53,-22.53,200.0,0.3901,0.4451,3.19309,100
21,222.4,-22.4,200.0,0.35830000000000006,0.5074000000000001,3.12866,100
22,227.43,-27.43,200.0,0.4195,0.43529999999999996,3.2120300000000004,100
23,223.77,-23.77,200.0,0.39040000000000014,0.4569,3.18843,100
24,218.93,-18.93,200.0,0.3679,0.4535,3.1779699999999997,100
25,224.06,-24.06,200.0,0.3671,0.5064000000000001,3.13854,100
26,218.65,-18.65,200.0,0.34830000000000005,0.4899,3.14129,100
27,221.09,-21.09,200.0,0.36330000000000007,0.48430000000000006,3.1576999999999997,100
28,219.57,-19.57,200.0,0.36479999999999996,0.4661,3.1693200000000004,100
29,224.37,-24.37,200.0,0.3935,0.4567,3.19154,100
30,214.12,-14.12,200.0,0.3084,0.5244000000000001,3.0856999999999997,100
31,221.2,-21.2,200.0,0.34929999999999994,0.5133999999999999,3.12633,100
32,216.3,-16.3,200.0,0.3318000000000001,0.4994000000000002,3.1179099999999997,100
33,223.06,-23.06,200.0,0.3763,0.47800000000000004,3.16968,100
34,218.11,-18.11,200.0,0.33909999999999996,0.5029,3.1257800000000002,100
35,219.01,-19.01,200.0,0.3563,0.4775,3.1554,100
36,218.71,-18.71,200.0,0.3486000000000001,0.4899,3.1429699999999996,100
37,227.03,-27.03,200.0,0.40509999999999996,0.4601000000000001,3.19536,100
38,224.64,-24.64,200.0,0.3733000000000001,0.49979999999999997,3.14615,100
39,217.81,-17.81,200.0,0.36200000000000004,0.45410000000000006,3.16773,100
40,216.64,-16.64,200.0,0.3134,0.5396,3.07194,100
41,217.07,-17.07,200.0,0.3575000000000001,0.45570000000000005,3.16016,100
42,219.9,-19.9,200.0,0.34450000000000003,0.5099999999999999,3.1215,100
43,223.38,-23.38,200.0,0.3951,0.4436,3.19892,100
44,211.24,-11.24,200.0,0.28130000000000005,0.5498000000000001,3.02911,100
45,226.26,-26.26,200.0,0.4107,0.4412,3.20937,100
46,217.33,-17.33,200.0,0.3022,0.5689,3.0379699999999996,100
47,215.09,-15.09,200.0,0.35700000000000004,0.43689999999999996,3.1769600000000002,100
48,216.54,-16.54,200.0,0.316,0.5334,3.0829299999999997,100
49,219.0,-19.0,200.0,0.39380000000000004,0.4023999999999999,3.2167199999999996,100
50,218.16,-18.16,200.0,0.31989999999999996,0.5418,3.07298,100
51,219.89,-19.89,200.0,0.4035999999999999,0.3917,3.22892,100
52,217.89,-17.89,200.0,0.3406,0.4977000000000001,3.12469,100
53,209.84,-9.84,200.0,0.2914,0.5155999999999998,3.07631,100
54,217.34,-17.34,200.0,0.3458,0.48179999999999995,3.1462399999999997,100
55,219.05,-19.05,200.0,0.35800000000000004,0.4745,3.15808,100
56,226.39,-26.39,200.0,0.38249999999999995,0.49890000000000007,3.148,100
57,215.79,-15.79,200.0,0.3508000000000001,0.45629999999999993,3.16613,100
58,211.3,-11.3,200.0,0.3025999999999999,0.5077999999999998,3.09264,100
59,219.33,-19.33,200.0,0.3686999999999999,0.4559,3.1793299999999998,100
60,215.99,-15.99,200.0,0.34790000000000004,0.46409999999999996,3.15861,100
61,213.64,-13.64,200.0,0.3654999999999999,0.4054,3.19438,100
62,215.28,-15.28,200.0,0.31359999999999993,0.5256000000000001,3.09075,100
63,210.27,-10.27,200.0,0.33980000000000005,0.42310000000000003,3.16248,100
64,215.74,-15.74,200.0,0.30150000000000005,0.5544,3.05564,100
65,215.95,-15.95,200.0,0.3618,0.4359,3.18425,100
66,216.8,-16.8,200.0,0.3182,0.5316000000000001,3.08923,100
67,212.95,-12.95,200.0,0.33629999999999993,0.4569,3.15,100
68,219.91,-19.91,200.0,0.33620000000000005,0.5267000000000001,3.1034800000000002,100
69,209.09,-9.09,200.0,0.3064,0.4781,3.1126199999999997,100
70,216.46,-16.46,200.0,0.3162,0.5322,3.08547,100
71,218.14,-18.14,200.0,0.3583,0.4648,3.1651599999999998,100
72,213.13,-13.13,200.0,0.32,0.4913,3.12085,100
73,211.99,-11.99,200.0,0.3293,0.46129999999999993,3.14421,100
74,214.66,-14.66,200.0,0.3213999999999999,0.5038,3.11258,100
75,212.32,-12.32,200.0,0.32770000000000005,0.4678,3.1385500000000004,100
76,207.17,-7.17,200.0,0.27230000000000004,0.5271000000000001,3.04793,100
77,207.2,-7.2,200.0,0.29250000000000004,0.48700000000000004,3.08846,100
78,217.02,-17.02,200.0,0.33140000000000003,0.5074000000000001,3.1091599999999997,100
79,217.05,-17.05,200.0,0.35289999999999994,0.4647,3.16163,100
80,223.2,-23.2,200.0,0.36529999999999996,0.5014,3.14338,100
81,216.84,-16.84,200.0,0.37520000000000003,0.418,3.19505,100
82,220.01,-20.01,200.0,0.37809999999999994,0.4439000000000001,3.1887800000000004,100
83,212.29,-12.29,200.0,0.32499999999999996,0.47289999999999993,3.1342399999999997,100
84,211.07,-11.07,200.0,0.3121,0.4865,3.1146599999999998,100
85,222.17,-22.17,200.0,0.4012,0.41929999999999995,3.21877,100
