t,K,U,E,N0,Nx,S/nk,n
1,241.78,-41.78,200.0,0.4727,0.47240000000000004,2.9988,100
2,214.75,-14.75,200.0,0.31310000000000004,0.5213,2.96551,100
3,227.96,-27.96,200.0,0.4303,0.419,3.1483499999999998,100
4,216.62,-16.62,200.0,0.34130000000000005,0.4836,3.09463,100
5,221.64,-21.64,200.0,0.3522,0.512,3.0859099999999997,100
6,222.74,-22.74,200.0,0.38789999999999997,0.45159999999999995,3.14861,100
7,221.77,-21.77,200.0,0.37339999999999995,0.4709,3.13604,100
8,217.37,-17.37,200.0,0.34429999999999994,0.48510000000000003,3.11648,100
9,216.43,-16.43,200.0,0.341,0.48229999999999995,3.11877,100
10,210.97,-10.97,200.0,0.30250000000000005,0.5047,3.0784499999999997,100
11,216.01,-16.01,200.0,0.3472000000000001,0.46569999999999984,3.14182,100
12,214.12,-14.12,200.0,0.2967,0.5478000000000001,3.04981,100
13,223.91,-23.91,200.0,0.3742000000000001,0.4907000000000001,3.14666,100
14,218.35,-18.35,200.0,0.3382,0.5071000000000001,3.11793,100
15,219.58,-19.58,200.0,0.34559999999999996,0.5046,3.1182800000000004,100
16,217.02,-17.02,200.0,0.3446000000000001,0.4810000000000001,3.14031,100
17,227.96,-27.96,200.0,0.4288,0.42200000000000004,3.22733,100
18,222.62,-22.62,200.0,0.3585999999999999,0.509,3.12902,100
19,223.85,-23.85,200.0,0.3946,0.4493,3.19069,100
20,216.9,-16.9,200.0,0.32449999999999996,0.5199999999999999,3.0926,100
21,218.95,-18.95,200.0,0.37150000000000005,0.44650000000000006,3.17645,100
22,224.16,-24.16,200.0,0.37760000000000005,0.4864,3.15233,100
23,227.01,-27.01,200.0,0.4200000000000001,0.4301,3.21536,100
24,219.52,-19.52,200.0,0.3299999999999999,0.5352,3.08705,100
25,221.05,-21.05,200.0,0.368,0.47450000000000003,3.16377,100
26,221.18,-21.18,200.0,0.3587,0.49439999999999995,3.1418600000000003,100
27,215.97,-15.97,200.0,0.3705,0.41869999999999996,3.19502,100
28,219.71,-19.71,200.0,0.3453,0.5065,3.12871,100
29,221.74,-21.74,200.0,0.3825,0.4524000000000001,3.1900999999999997,100
30,225.96,-25.96,200.0,0.39250000000000007,0.4746,3.17742,100
31,217.38,-17.38,200.0,0.3366,0.5006,3.12858,100
32,216.15,-16.15,200.0,0.3317,0.49810000000000004,3.1240300000000003,100
33,218.27,-18.27,200.0,0.35470000000000007,0.4733,3.16008,100
34,217.94,-17.94,200.0,0.345,0.4893999999999999,3.1411599999999997,100
35,217.54,-17.54,200.0,0.3354000000000001,0.5046,3.12368,100
36,217.7,-17.7,200.0,0.33839999999999987,0.5002,3.12846,100
37,225.12,-25.12,200.0,0.3829000000000001,0.4854,3.16479,100
38,228.17,-28.17,200.0,0.4134,0.45489999999999997,3.20411,100
39,218.3,-18.3,200.0,0.36499999999999994,0.45300000000000007,3.17888,100
40,220.39,-20.39,200.0,0.355,0.4939,3.14139,100
41,224.92,-24.92,200.0,0.3776,0.49399999999999994,3.1541,100
42,222.23,-22.23,200.0,0.37420000000000003,0.4739,3.16947,100
43,218.89,-18.89,200.0,0.35830000000000006,0.47229999999999994,3.1628499999999997,100
44,226.0,-26.0,200.0,0.37650000000000006,0.507,3.13776,100
45,229.94,-29.94,200.0,0.40019999999999994,0.499,3.15477,100
46,224.81,-24.81,200.0,0.3931,0.4619,3.18807,100
47,219.01,-19.01,200.0,0.35350000000000004,0.4831000000000001,3.15277,100
48,218.95,-18.95,200.0,0.36839999999999995,0.45270000000000005,3.1823099999999998,100
49,220.4,-20.4,200.0,0.38280000000000003,0.43839999999999996,3.1956700000000002,100
50,221.82,-21.82,200.0,0.3636,0.49099999999999994,3.14952,100
51,221.17,-21.17,200.0,0.3840999999999999,0.44349999999999995,3.19558,100
52,223.21,-23.21,200.0,0.37999999999999995,0.4721,3.17583,100
53,225.27,-25.27,200.0,0.4078,0.4371000000000001,3.21122,100
54,225.96,-25.96,200.0,0.3518,0.556,3.07133,100
55,222.23,-22.23,200.0,0.3713000000000001,0.4797,3.1580500000000002,100
56,223.32,-23.32,200.0,0.34870000000000007,0.5358,3.09216,100
57,220.77,-20.77,200.0,0.3796,0.4485,3.188,100
58,223.56,-23.56,200.0,0.37939999999999996,0.4768,3.17194,100
59,224.93,-24.93,200.0,0.39109999999999995,0.4671,3.18256,100
60,225.18,-25.18,200.0,0.36669999999999997,0.5183999999999999,3.12606,100
61,219.27,-19.27,200.0,0.34690000000000004,0.49890000000000007,3.1353299999999997,100
62,222.95,-22.95,200.0,0.3909000000000001,0.44770000000000015,3.18987,100
63,226.31,-26.31,200.0,0.41370000000000007,0.4357000000000001,3.21445,100
64,228.01,-28.01,200.0,0.4346,0.4109,3.23767,100
65,219.29,-19.29,200.0,0.3611999999999999,0.47050000000000003,3.1606799999999997,100
66,213.1,-13.1,200.0,0.3390000000000001,0.45300000000000007,3.15194,100
67,221.88,-21.88,200.0,0.3729,0.47300000000000003,3.1673899999999997,100
68,215.21,-15.21,200.0,0.3404,0.47129999999999994,3.1464600000000003,100
69,223.92,-23.92,200.0,0.3677000000000001,0.5037999999999999,3.1371700000000002,100
70,216.7,-16.7,200.0,0.3209,0.5251999999999999,3.09553,100
71,225.94,-25.94,200.0,0.3805999999999999,0.49819999999999987,3.15223,100
72,212.36,-12.36,200.0,0.3114,0.5008,3.09447,100
73,216.4,-16.4,200.0,0.36029999999999995,0.44339999999999996,3.1729499999999997,100
74,213.9,-13.9,200.0,0.29789999999999994,0.5431999999999999,3.05736,100
75,220.09,-20.09,200.0,0.37370000000000003,0.45350000000000007,3.1746399999999997,100
76,223.86,-23.86,200.0,0.34969999999999984,0.5391999999999999,3.09127,100
77,226.02,-26.02,200.0,0.41170000000000007,0.4368,3.2130199999999998,100
78,219.68,-19.68,200.0,0.33509999999999995,0.5266,3.1013,100
79,226.49,-26.49,200.0,0.4153,0.4343000000000001,3.21337,100
80,222.93,-22.93,200.0,0.32880000000000004,0.5717,3.04487,100
81,228.75,-28.75,200.0,0.44120000000000004,0.40509999999999996,3.24468,100
82,223.19,-23.19,200.0,0.342,0.5478999999999999,3.08304,100
83,218.67,-18.67,200.0,0.38420000000000004,0.4182999999999999,3.20693,100
84,215.26,-15.26,200.0,0.29219999999999996,0.5682,3.0340599999999998,100
85,220.57,-20.57,200.0,0.3718,0.4621,3.17691,100
86,217.75,-17.75,200.0,0.31410000000000005,0.5493,3.0696,100
87,216.9,-16.9,200.0,0.3554,0.45820000000000005,3.16722,100
88,223.61,-23.61,200.0,0.38370000000000004,0.46869999999999995,3.17629,100
