t,K,U,E,N0,Nx,S/nk,n
1,239.7,-39.7,200.0,0.455,0.48700000000000004,2.96996,100
2,218.89,-18.89,200.0,0.3387,0.5115000000000001,2.9763200000000003,100
3,220.83,-20.83,200.0,0.3889,0.4305,3.09366,100
4,210.35,-10.35,200.0,0.2796,0.5443,2.9772,100
5,215.83,-15.83,200.0,0.35849999999999993,0.4413,3.14383,100
6,219.2,-19.2,200.0,0.36590000000000006,0.46019999999999994,3.14573,100
7,222.31,-22.31,200.0,0.371,0.48109999999999997,3.12497,100
8,221.06,-21.06,200.0,0.3398999999999999,0.5307999999999999,3.07736,100
9,220.14,-20.14,200.0,0.3692000000000001,0.463,3.16411,100
10,215.46,-15.46,200.0,0.32859999999999995,0.4974,3.1112399999999996,100
11,215.36,-15.36,200.0,0.34809999999999997,0.4574,3.1462,100
12,218.77,-18.77,200.0,0.3151,0.5574999999999999,3.04863,100
13,213.32,-13.32,200.0,0.3483000000000001,0.4366000000000001,3.16628,100
14,208.75,-8.75,200.0,0.27490000000000003,0.5377,3.04508,100
15,214.22,-14.22,200.0,0.34250000000000014,0.45720000000000005,3.15708,100
16,212.77,-12.77,200.0,0.34359999999999985,0.44049999999999995,3.16533,100
17,216.46,-16.46,200.0,0.3431,0.4783999999999999,3.14593,100
18,222.97,-22.97,200.0,0.3676,0.49450000000000005,3.14802,100
19,218.94,-18.94,200.0,0.3680999999999999,0.45319999999999994,3.18062,100
20,219.38,-19.38,200.0,0.3532999999999999,0.48719999999999997,3.14581,100
21,218.73,-18.73,200.0,0.3458000000000001,0.4956999999999999,3.1385,100
22,221.31,-21.31,200.0,0.3713000000000001,0.4704999999999999,3.1715999999999998,100
23,222.58,-22.58,200.0,0.37310000000000004,0.4795999999999999,3.16542,100
24,229.31,-29.31,200.0,0.42979999999999996,0.43349999999999994,3.21958,100
25,219.29,-19.29,200.0,0.3411999999999999,0.5105,3.12258,100
26,222.91,-22.91,200.0,0.37959999999999994,0.4699000000000001,3.1759,100
27,217.74,-17.74,200.0,0.3419,0.4936,3.13527,100
28,219.38,-19.38,200.0,0.35839999999999994,0.477,3.1603000000000003,100
29,212.47,-12.47,200.0,0.33340000000000003,0.4578999999999999,3.14987,100
30,212.43,-12.43,200.0,0.3231,0.4781000000000001,3.12998,100
31,215.87,-15.87,200.0,0.3376000000000001,0.48350000000000004,3.13788,100
32,221.67,-21.67,200.0,0.35569999999999985,0.5052999999999999,3.13495,100
33,212.25,-12.25,200.0,0.32230000000000003,0.47790000000000005,3.1276599999999997,100
34,211.01,-11.01,200.0,0.3054,0.4993,3.0972399999999998,100
35,216.17,-16.17,200.0,0.3349999999999999,0.49169999999999997,3.13175,100
36,218.59,-18.59,200.0,0.3586999999999999,0.4685000000000001,3.1630700000000003,100
37,215.72,-15.72,200.0,0.32089999999999996,0.5154,3.10353,100
