t,K,U,E,N0,Nx,S/nk,n
1,242.35,-42.35,200.0,0.4776,0.4683,3.01011,100
2,216.69,-16.69,200.0,0.3065,0.5539,2.9726500000000002,100
3,216.15,-16.15,200.0,0.35639999999999994,0.4487,3.12764,100
4,214.86,-14.86,200.0,0.3035,0.5416000000000001,3.05098,100
5,215.26,-15.26,200.0,0.34430000000000005,0.4640000000000001,3.1452600000000004,100
6,211.07,-11.07,200.0,0.2895,0.5317,3.05806,100
7,215.32,-15.32,200.0,0.3627,0.4278,3.18638,100
8,220.07,-20.07,200.0,0.35229999999999995,0.4961,3.14102,100
9,219.09,-19.09,200.0,0.36010000000000014,0.4707,3.16455,100
10,222.48,-22.48,200.0,0.3492,0.5264,3.11075,100
11,213.59,-13.59,200.0,0.32900000000000007,0.47790000000000016,3.13047,100
12,209.14,-9.14,200.0,0.2783,0.5347999999999999,3.05008,100
13,221.98,-21.98,200.0,0.3909000000000001,0.43800000000000006,3.2,100
14,219.96,-19.96,200.0,0.33059999999999995,0.5384,3.08657,100
15,223.49,-23.49,200.0,0.39010000000000006,0.4547,3.18934,100
16,221.39,-21.39,200.0,0.363,0.4879,3.15293,100
17,212.25,-12.25,200.0,0.3281,0.46630000000000005,3.13782,100
18,212.85,-12.85,200.0,0.2952,0.5381,3.06259,100
19,226.72,-26.72,200.0,0.41440000000000005,0.43839999999999996,3.2143,100
20,213.33,-13.33,200.0,0.35480000000000006,0.42369999999999997,3.1782600000000003,100
21,217.29,-17.29,200.0,0.31379999999999997,0.5453,3.0731100000000002,100
22,223.93,-23.93,200.0,0.4019,0.43550000000000005,3.21136,100
23,219.66,-19.66,200.0,0.332,0.5326,3.09616,100
24,217.86,-17.86,200.0,0.3716000000000001,0.4354000000000001,3.19017,100
25,214.64,-14.64,200.0,0.32599999999999996,0.49439999999999995,3.12325,100
26,225.96,-25.96,200.0,0.3746999999999999,0.5102,3.13835,100
27,221.57,-21.57,200.0,0.37540000000000007,0.4648999999999999,3.1755500000000003,100
28,221.81,-21.81,200.0,0.35910000000000003,0.4999,3.13809,100
29,223.11,-23.11,200.0,0.37529999999999997,0.48050000000000004,3.16518,100
30,224.12,-24.12,200.0,0.3696,0.502,3.14515,100
31,221.68,-21.68,200.0,0.36040000000000005,0.496,3.1449499999999997,100
32,224.61,-24.61,200.0,0.3779,0.4903,3.1585900000000002,100
33,219.68,-19.68,200.0,0.34779999999999994,0.5012000000000001,3.1335,100
34,221.65,-21.65,200.0,0.365,0.4865,3.1569499999999997,100
35,218.26,-18.26,200.0,0.3390999999999999,0.5044,3.1240799999999997,100
36,220.48,-20.48,200.0,0.3398999999999999,0.525,3.10472,100
37,220.61,-20.61,200.0,0.364,0.4781,3.15488,100
38,221.3,-21.3,200.0,0.3778,0.4574,3.18215,100
39,221.95,-21.95,200.0,0.3795,0.46049999999999996,3.18438,100
40,215.81,-15.81,200.0,0.32449999999999996,0.5091,3.11217,100
41,226.42,-26.42,200.0,0.3816999999999999,0.5008,3.14844,100
42,219.83,-19.83,200.0,0.35949999999999993,0.4793,3.15769,100
43,218.69,-18.69,200.0,0.34930000000000005,0.48830000000000007,3.14513,100
44,205.42,-5.42,200.0,0.245,0.5641999999999999,2.9872199999999998,100
45,212.2,-12.2,200.0,0.32860000000000006,0.4648,3.1372600000000004,100
46,212.66,-12.66,200.0,0.3078,0.5109999999999999,3.09029,100
47,216.87,-16.87,200.0,0.3660000000000001,0.43670000000000003,3.18021,100
48,217.05,-17.05,200.0,0.341,0.4885,3.13549,100
49,220.55,-20.55,200.0,0.39,0.4255,3.20936,100
50,219.97,-19.97,200.0,0.34979999999999994,0.5001,3.1347300000000002,100
51,218.66,-18.66,200.0,0.37629999999999997,0.434,3.19297,100
52,221.16,-21.16,200.0,0.34619999999999995,0.5192,3.1136500000000003,100
