t,K,U,E,N0,Nx,S/nk,n
1,243.17,-43.17,200.0,0.48779999999999996,0.45610000000000006,3.04845,100
2,220.95,-20.95,200.0,0.36900000000000005,0.47150000000000003,3.0815,100
3,215.4,-15.4,200.0,0.34179999999999994,0.4704,3.09934,100
4,214.17,-14.17,200.0,0.35040000000000004,0.4409,3.1485700000000003,100
5,220.81,-20.81,200.0,0.33559999999999995,0.5368999999999999,3.08229,100
6,221.24,-21.24,200.0,0.38420000000000004,0.44400000000000006,3.18897,100
7,219.04,-19.04,200.0,0.34730000000000005,0.49579999999999996,3.13632,100
8,217.72,-17.72,200.0,0.34180000000000005,0.4936,3.13601,100
9,222.29,-22.29,200.0,0.3716999999999999,0.4795000000000001,3.16371,100
10,224.61,-24.61,200.0,0.3782,0.48970000000000014,3.15758,100
11,220.88,-20.88,200.0,0.3583,0.49219999999999997,3.1452199999999997,100
12,212.35,-12.35,200.0,0.31999999999999995,0.48350000000000004,3.12202,100
13,224.38,-24.38,200.0,0.3743999999999999,0.49500000000000005,3.14856,100
14,219.82,-19.82,200.0,0.35919999999999996,0.47980000000000006,3.15611,100
15,222.2,-22.2,200.0,0.3703999999999999,0.48119999999999996,3.1538600000000003,100
16,217.69,-17.69,200.0,0.3367000000000001,0.5035,3.12332,100
17,217.53,-17.53,200.0,0.33160000000000006,0.5121000000000001,3.11479,100
18,226.62,-26.62,200.0,0.40979999999999994,0.44660000000000005,3.20316,100
19,225.22,-25.22,200.0,0.40059999999999996,0.45099999999999996,3.20101,100
20,220.05,-20.05,200.0,0.3636,0.4733,3.1651599999999998,100
21,210.95,-10.95,200.0,0.3415000000000001,0.42649999999999993,3.16577,100
22,221.53,-21.53,200.0,0.3551,0.5051,3.13667,100
23,217.44,-17.44,200.0,0.33329999999999993,0.5078,3.1190100000000003,100
24,214.06,-14.06,200.0,0.3331999999999999,0.4742,3.14,100
25,207.98,-7.98,200.0,0.28040000000000004,0.519,3.06103,100
26,216.25,-16.25,200.0,0.3666,0.42930000000000007,3.18714,100
27,219.93,-19.93,200.0,0.3504,0.4985,3.13535,100
28,229.58,-29.58,200.0,0.4181,0.45959999999999984,3.20152,100
29,219.48,-19.48,200.0,0.3699,0.455,3.18093,100
30,213.78,-13.78,200.0,0.3222,0.49340000000000006,3.1150700000000002,100
31,214.73,-14.73,200.0,0.3196,0.5081,3.1047,100
32,215.76,-15.76,200.0,0.3292000000000001,0.49920000000000003,3.12241,100
33,214.58,-14.58,200.0,0.3649000000000001,0.41600000000000004,3.19075,100
34,206.4,-6.4,200.0,0.2592,0.5456000000000001,3.0183400000000002,100
35,215.0,-15.0,200.0,0.33959999999999996,0.4707999999999999,3.14134,100
36,214.38,-14.38,200.0,0.3092,0.5254000000000001,3.08754,100
37,223.02,-23.02,200.0,0.39980000000000004,0.4305999999999999,3.21133,100
38,218.64,-18.64,200.0,0.3601,0.46619999999999995,3.16588,100
39,220.75,-20.75,200.0,0.35159999999999997,0.5043000000000001,3.13272,100
40,212.16,-12.16,200.0,0.30640000000000006,0.5087999999999999,3.0939699999999997,100
41,223.7,-23.7,200.0,0.38769999999999993,0.4616,3.18673,100
42,218.88,-18.88,200.0,0.3308,0.5272,3.1008299999999998,100
43,217.38,-17.38,200.0,0.3603,0.45320000000000005,3.17318,100
44,215.39,-15.39,200.0,0.31060000000000004,0.5326999999999998,3.08264,100
45,222.74,-22.74,200.0,0.3672000000000001,0.4930000000000001,3.1504000000000003,100
46,221.65,-21.65,200.0,0.3494,0.5176999999999999,3.11975,100
47,224.09,-24.09,200.0,0.4017,0.4375,3.2089000000000003,100
48,212.33,-12.33,200.0,0.3264,0.47050000000000003,3.1364099999999997,100
49,224.0,-24.0,200.0,0.4024999999999999,0.435,3.20965,100
50,220.48,-20.48,200.0,0.3753,0.4542,3.18094,100
51,218.22,-18.22,200.0,0.3641,0.45400000000000007,3.17758,100
52,220.68,-20.68,200.0,0.37070000000000003,0.46540000000000004,3.1732600000000004,100
53,212.89,-12.89,200.0,0.32380000000000003,0.48129999999999995,3.12709,100
54,215.05,-15.05,200.0,0.3267999999999999,0.49690000000000006,3.12371,100
55,217.97,-17.97,200.0,0.3722,0.4353,3.19409,100
56,213.25,-13.25,200.0,0.31489999999999996,0.5027000000000001,3.10978,100
57,218.05,-18.05,200.0,0.34369999999999995,0.4930999999999999,3.1380700000000004,100
58,207.35,-7.35,200.0,0.29469999999999996,0.4840999999999999,3.09317,100
59,216.51,-16.51,200.0,0.35979999999999995,0.44550000000000006,3.1712800000000003,100
60,217.29,-17.29,200.0,0.3046,0.5637,3.04707,100
