t,K,U,E,N0,Nx,S/nk,n
1,244.13,-44.13,200.0,0.4935,0.4543000000000001,3.03648,100
2,215.67,-15.67,200.0,0.327,0.5026999999999999,3.0361,100
3,220.17,-20.17,200.0,0.359,0.48369999999999996,3.11666,100
4,222.83,-22.83,200.0,0.35940000000000005,0.5095000000000001,3.11865,100
5,218.55,-18.55,200.0,0.38159999999999994,0.4222999999999999,3.19836,100
6,214.94,-14.94,200.0,0.3054,0.5386,3.0715700000000004,100
7,213.4,-13.4,200.0,0.35240000000000005,0.4292000000000001,3.17434,100
8,217.46,-17.46,200.0,0.3312,0.5121999999999999,3.1120900000000002,100
9,213.59,-13.59,200.0,0.3235,0.4889,3.1240900000000003,100
10,212.51,-12.51,200.0,0.30329999999999996,0.5185000000000001,3.0875700000000004,100
11,218.2,-18.2,200.0,0.3377000000000001,0.5066000000000002,3.12199,100
12,214.49,-14.49,200.0,0.3465,0.4519,3.1645700000000003,100
13,213.46,-13.46,200.0,0.3072,0.5202,3.09081,100
14,222.29,-22.29,200.0,0.4048999999999999,0.4131,3.22287,100
15,216.66,-16.66,200.0,0.3107,0.5451999999999999,3.0671999999999997,100
16,214.59,-14.59,200.0,0.32819999999999994,0.48950000000000005,3.12561,100
17,209.52,-9.52,200.0,0.2856,0.5239999999999999,3.0619699999999996,100
18,214.89,-14.89,200.0,0.31920000000000004,0.5105000000000001,3.10216,100
19,218.62,-18.62,200.0,0.35879999999999995,0.46860000000000007,3.1600300000000003,100
20,220.29,-20.29,200.0,0.33179999999999993,0.5393000000000001,3.0859699999999997,100
21,213.29,-13.29,200.0,0.32899999999999996,0.47489999999999993,3.13114,100
22,223.59,-23.59,200.0,0.36880000000000007,0.4983000000000001,3.14364,100
23,218.03,-18.03,200.0,0.33230000000000004,0.5156999999999999,3.10929,100
24,214.11,-14.11,200.0,0.3413999999999999,0.45830000000000004,3.1561500000000002,100
25,223.24,-23.24,200.0,0.36669999999999997,0.49900000000000005,3.14714,100
26,217.86,-17.86,200.0,0.3727000000000001,0.4331999999999999,3.19451,100
27,213.85,-13.85,200.0,0.314,0.5105000000000001,3.10134,100
28,218.49,-18.49,200.0,0.3773,0.43030000000000007,3.1931700000000003,100
29,211.06,-11.06,200.0,0.3172,0.47619999999999996,3.1238699999999997,100
30,218.33,-18.33,200.0,0.3565,0.4703,3.15983,100
31,214.79,-14.79,200.0,0.3477,0.4524999999999999,3.16367,100
32,224.12,-24.12,200.0,0.37249999999999994,0.49620000000000003,3.14897,100
33,219.38,-19.38,200.0,0.36680000000000007,0.4602000000000001,3.17613,100
34,221.17,-21.17,200.0,0.3677000000000001,0.47629999999999995,3.1655900000000003,100
35,222.6,-22.6,200.0,0.3756000000000001,0.47480000000000006,3.17261,100
36,214.77,-14.77,200.0,0.3104,0.5269000000000001,3.0880199999999998,100
37,215.18,-15.18,200.0,0.3447,0.46240000000000003,3.1506,100
38,214.19,-14.19,200.0,0.3276,0.4867,3.12215,100
39,226.33,-26.33,200.0,0.3991000000000001,0.4650999999999999,3.17896,100
40,219.25,-19.25,200.0,0.3554,0.48169999999999996,3.14616,100
41,215.44,-15.44,200.0,0.3201,0.5142000000000001,3.10312,100
42,215.66,-15.66,200.0,0.3262,0.5042,3.11645,100
43,210.91,-10.91,200.0,0.311,0.48710000000000003,3.11427,100
44,216.67,-16.67,200.0,0.321,0.5246999999999999,3.09586,100
45,218.89,-18.89,200.0,0.37070000000000003,0.4475,3.1804,100
46,208.95,-8.95,200.0,0.27420000000000005,0.5411,3.04222,100
47,208.41,-8.41,200.0,0.2968,0.4905,3.0941300000000003,100
48,214.61,-14.61,200.0,0.31129999999999997,0.5235,3.09149,100
49,214.31,-14.31,200.0,0.34119999999999995,0.4607,3.15467,100
50,221.24,-21.24,200.0,0.34739999999999993,0.5176,3.1210500000000003,100
51,221.34,-21.34,200.0,0.3806000000000001,0.45220000000000005,3.19027,100
52,220.58,-20.58,200.0,0.35430000000000006,0.4971999999999999,3.14054,100
53,218.03,-18.03,200.0,0.3615999999999998,0.4571,3.16948,100
54,214.38,-14.38,200.0,0.3007,0.5424,3.06644,100
55,221.01,-21.01,200.0,0.39289999999999997,0.4243,3.20942,100
56,214.45,-14.45,200.0,0.3107,0.5230999999999999,3.09048,100
57,217.66,-17.66,200.0,0.34630000000000005,0.48400000000000004,3.1426399999999997,100
