t,K,U,E,N0,Nx,S/nk,n
1,236.8,-36.8,200.0,0.44300000000000006,0.482,2.97582,100
2,219.45,-19.45,200.0,0.35070000000000007,0.4931000000000001,3.00099,100
3,230.89,-30.89,200.0,0.43129999999999996,0.4463000000000001,3.12236,100
4,210.32,-10.32,200.0,0.3239,0.4554000000000001,3.0717399999999997,100
5,210.97,-10.97,200.0,0.31010000000000004,0.48950000000000005,3.04527,100
6,221.47,-21.47,200.0,0.3636000000000001,0.4875,3.11362,100
7,215.89,-15.89,200.0,0.34889999999999993,0.4610999999999999,3.13708,100
8,215.28,-15.28,200.0,0.3520999999999999,0.44860000000000005,3.15127,100
9,221.6,-21.6,200.0,0.368,0.4800000000000001,3.14456,100
10,217.2,-17.2,200.0,0.35240000000000005,0.4672,3.1451599999999997,100
11,224.19,-24.19,200.0,0.38769999999999993,0.46649999999999997,3.16736,100
12,210.11,-10.11,200.0,0.3023,0.4965,3.0830900000000003,100
13,221.8,-21.8,200.0,0.3717000000000001,0.4745999999999999,3.1547199999999997,100
14,219.91,-19.91,200.0,0.35080000000000006,0.49750000000000005,3.12202,100
15,219.31,-19.31,200.0,0.3737,0.4457,3.17608,100
16,217.41,-17.41,200.0,0.3351999999999999,0.5037,3.11654,100
17,213.35,-13.35,200.0,0.31899999999999995,0.4955,3.1062800000000004,100
18,215.25,-15.25,200.0,0.32789999999999997,0.49670000000000003,3.11248,100
19,215.59,-15.59,200.0,0.3336,0.48869999999999997,3.1179200000000002,100
20,212.1,-12.1,200.0,0.3108000000000001,0.49939999999999996,3.08988,100
21,216.78,-16.78,200.0,0.3551,0.4576,3.16163,100
22,221.37,-21.37,200.0,0.35240000000000005,0.5089,3.1222800000000004,100
23,220.62,-20.62,200.0,0.3716,0.46299999999999997,3.16661,100
24,215.23,-15.23,200.0,0.3359,0.48050000000000004,3.13739,100
25,216.4,-16.4,200.0,0.35470000000000007,0.4546,3.16784,100
26,222.2,-22.2,200.0,0.3541,0.5137999999999999,3.12823,100
27,210.62,-10.62,200.0,0.3026,0.5009999999999999,3.09462,100
28,218.57,-18.57,200.0,0.34900000000000003,0.4876999999999999,3.1436599999999997,100
29,216.82,-16.82,200.0,0.35119999999999985,0.4658,3.15652,100
30,218.84,-18.84,200.0,0.3381,0.5122,3.1173699999999998,100
31,216.8,-16.8,200.0,0.341,0.48599999999999993,3.13693,100
32,226.51,-26.51,200.0,0.40559999999999996,0.4539000000000001,3.1972300000000002,100
33,214.87,-14.87,200.0,0.3297000000000001,0.4893,3.1216500000000003,100
34,219.2,-19.2,200.0,0.35509999999999997,0.4818,3.15356,100
35,221.99,-21.99,200.0,0.3678,0.4843,3.1598699999999997,100
36,213.16,-13.16,200.0,0.3258,0.4800000000000001,3.1306,100
37,205.99,-5.99,200.0,0.2949,0.47009999999999996,3.10034,100
38,216.09,-16.09,200.0,0.3321,0.4967000000000001,3.11728,100
39,226.06,-26.06,200.0,0.3795,0.5016,3.1468499999999997,100
40,219.11,-19.11,200.0,0.3521999999999999,0.4867000000000001,3.14444,100
41,219.19,-19.19,200.0,0.3527,0.4865,3.14779,100
42,210.45,-10.45,200.0,0.32610000000000006,0.4523,3.14133,100
43,214.35,-14.35,200.0,0.31389999999999996,0.5157,3.0988800000000003,100
44,211.4,-11.4,200.0,0.3138,0.48639999999999994,3.11341,100
45,214.16,-14.16,200.0,0.33140000000000003,0.47879999999999995,3.1355399999999998,100
46,217.39,-17.39,200.0,0.3398,0.4943,3.13275,100
47,218.85,-18.85,200.0,0.3737,0.4411,3.19029,100
48,213.34,-13.34,200.0,0.32069999999999993,0.49199999999999994,3.11922,100
49,218.47,-18.47,200.0,0.3666,0.45150000000000007,3.17819,100
50,219.48,-19.48,200.0,0.3518999999999999,0.49099999999999994,3.14313,100
51,208.91,-8.91,200.0,0.31409999999999993,0.46090000000000003,3.12752,100
52,210.76,-10.76,200.0,0.30640000000000006,0.4948,3.1045700000000003,100
53,217.34,-17.34,200.0,0.31639999999999996,0.5406,3.0772199999999996,100
54,223.9,-23.9,200.0,0.36979999999999996,0.49939999999999996,3.14194,100
55,219.32,-19.32,200.0,0.355,0.4832,3.14623,100
56,219.59,-19.59,200.0,0.3563000000000001,0.4833,3.1409499999999997,100
57,221.97,-21.97,200.0,0.37999999999999984,0.4597,3.1798200000000003,100
58,214.81,-14.81,200.0,0.32199999999999995,0.5041000000000001,3.1067600000000004,100
59,215.39,-15.39,200.0,0.34370000000000006,0.4665000000000001,3.14767,100
60,217.07,-17.07,200.0,0.3284,0.5138999999999999,3.11052,100
61,213.58,-13.58,200.0,0.27930000000000005,0.5771999999999999,3.01588,100
62,215.13,-15.13,200.0,0.3317,0.4879000000000001,3.1300700000000004,100
63,208.01,-8.01,200.0,0.2575,0.5650999999999999,3.00694,100
64,217.09,-17.09,200.0,0.35279999999999995,0.4653000000000001,3.1619099999999998,100
65,209.43,-9.43,200.0,0.2876,0.5191000000000001,3.06646,100
66,213.46,-13.46,200.0,0.32789999999999997,0.47879999999999995,3.13022,100
67,217.49,-17.49,200.0,0.3599,0.45510000000000006,3.1700999999999997,100
68,213.16,-13.16,200.0,0.32849999999999996,0.4746000000000001,3.13226,100
69,223.23,-23.23,200.0,0.39000000000000007,0.4523000000000001,3.19313,100
70,213.61,-13.61,200.0,0.30610000000000004,0.5239,3.08525,100
71,224.82,-24.82,200.0,0.4079,0.4324,3.21761,100
72,221.02,-21.02,200.0,0.3583,0.4936,3.1477,100
73,216.34,-16.34,200.0,0.3645999999999999,0.43420000000000003,3.1836100000000003,100
74,219.14,-19.14,200.0,0.34559999999999996,0.5002000000000001,3.1348200000000004,100
75,218.27,-18.27,200.0,0.35400000000000004,0.47470000000000007,3.15564,100
76,217.46,-17.46,200.0,0.34440000000000004,0.4858,3.14158,100
77,219.15,-19.15,200.0,0.3389,0.5136999999999999,3.11688,100
78,217.39,-17.39,200.0,0.3274,0.5191,3.10506,100
79,212.51,-12.51,200.0,0.33159999999999995,0.4619,3.1462600000000003,100
80,216.2,-16.2,200.0,0.32049999999999995,0.521,3.0994800000000002,100
81,225.2,-25.2,200.0,0.39000000000000007,0.47200000000000003,3.17525,100
82,220.28,-20.28,200.0,0.35929999999999995,0.4842,3.15423,100
83,222.73,-22.73,200.0,0.40399999999999986,0.4193000000000001,3.22027,100
84,220.56,-20.56,200.0,0.3413000000000001,0.523,3.10902,100
85,214.01,-14.01,200.0,0.32789999999999997,0.48430000000000006,3.13064,100
86,209.92,-9.92,200.0,0.2725,0.5542000000000001,3.03317,100
87,213.16,-13.16,200.0,0.3443,0.44300000000000006,3.16019,100
88,214.5,-14.5,200.0,0.31299999999999994,0.519,3.09384,100
89,222.58,-22.58,200.0,0.3635,0.4988000000000001,3.14263,100
90,212.75,-12.75,200.0,0.2856,0.5562999999999999,3.04079,100
91,223.39,-23.39,200.0,0.39970000000000006,0.43449999999999994,3.2099,100
92,216.7,-16.7,200.0,0.3084,0.5502,3.06306,100
93,214.1,-14.1,200.0,0.3213,0.4984,3.1168899999999997,100
94,219.5,-19.5,200.0,0.32539999999999997,0.5442,3.0799499999999997,100
95,219.03,-19.03,200.0,0.3581000000000001,0.4741,3.1610300000000002,100
96,211.0,-11.0,200.0,0.28759999999999997,0.5348000000000002,3.05967,100
97,222.55,-22.55,200.0,0.37210000000000015,0.4813,3.16313,100
98,220.37,-20.37,200.0,0.3500999999999999,0.5035000000000001,3.1349099999999996,100
99,220.17,-20.17,200.0,0.37730000000000014,0.44709999999999994,3.18819,100
100,216.71,-16.71,200.0,0.33509999999999995,0.49690000000000006,3.12825,100
100,216.68,-16.68,200.0,0.33520000000000005,0.49640000000000006,3.12865,100
101,220.22,-20.22,200.0,0.3773,0.4476,3.18783,100
102,220.38,-20.38,200.0,0.3501000000000001,0.5036,3.13481,100
103,222.49,-22.49,200.0,0.37170000000000003,0.4815,3.16277,100
104,210.99,-10.99,200.0,0.28769999999999996,0.5345,3.05998,100
105,219.07,-19.07,200.0,0.3581999999999999,0.47429999999999994,3.16091,100
106,219.4,-19.4,200.0,0.3248,0.5444,3.07938,100
107,214.13,-14.13,200.0,0.3215,0.49830000000000013,3.11713,100
108,216.77,-16.77,200.0,0.3089,0.5498999999999999,3.06362,100
109,223.27,-23.27,200.0,0.3992,0.4343000000000001,3.20964,100
110,212.8,-12.8,200.0,0.2854,0.5572,3.03999,100
111,222.56,-22.56,200.0,0.3636000000000001,0.49839999999999995,3.14305,100
