t,K,U,E,N0,Nx,S/nk,n
1,239.11,-39.11,200.0,0.4578000000000001,0.4754999999999999,3.00152,100
2,212.65,-12.65,200.0,0.30820000000000003,0.5101,2.99275,100
3,223.99,-23.99,200.0,0.3936999999999999,0.4525,3.13056,100
4,221.99,-21.99,200.0,0.37189999999999995,0.47609999999999997,3.11542,100
5,220.8,-20.8,200.0,0.37670000000000003,0.4546,3.13212,100
6,213.82,-13.82,200.0,0.29829999999999995,0.5416,3.02799,100
7,225.58,-25.58,200.0,0.40299999999999997,0.4498000000000001,3.1862600000000003,100
8,213.85,-13.85,200.0,0.3052,0.5281,3.07639,100
9,223.85,-23.85,200.0,0.375,0.4885,3.1531100000000003,100
10,216.9,-16.9,200.0,0.3392,0.49060000000000015,3.12948,100
11,217.15,-17.15,200.0,0.3413999999999999,0.4887,3.1305500000000004,100
12,215.4,-15.4,200.0,0.3231,0.5078,3.09781,100
13,222.84,-22.84,200.0,0.39460000000000006,0.43919999999999987,3.19439,100
14,225.68,-25.68,200.0,0.3979000000000001,0.4610000000000001,3.1858299999999997,100
15,225.72,-25.72,200.0,0.39189999999999997,0.47340000000000004,3.17286,100
16,212.16,-12.16,200.0,0.3102,0.5011999999999999,3.1004699999999996,100
17,215.85,-15.85,200.0,0.34619999999999995,0.4661,3.15291,100
18,222.25,-22.25,200.0,0.3710000000000001,0.4805000000000001,3.16271,100
19,222.0,-22.0,200.0,0.3425,0.535,3.09816,100
20,224.36,-24.36,200.0,0.39529999999999993,0.45300000000000007,3.18993,100
21,220.99,-20.99,200.0,0.36619999999999997,0.4775,3.15688,100
22,220.18,-20.18,200.0,0.3465,0.5088,3.1256999999999997,100
23,219.61,-19.61,200.0,0.3459999999999999,0.5041,3.1317399999999997,100
24,226.44,-26.44,200.0,0.41300000000000003,0.4384,3.21506,100
25,223.81,-23.81,200.0,0.36479999999999996,0.5085000000000001,3.1310599999999997,100
26,221.71,-21.71,200.0,0.3437000000000001,0.5297000000000001,3.10312,100
27,228.21,-28.21,200.0,0.3994,0.4833000000000001,3.17301,100
