t,K,U,E,N0,Nx,S/nk,n
1,241.9,-41.9,200.0,0.46869999999999995,0.48160000000000003,2.9791,100
2,220.08,-20.08,200.0,0.3407,0.5194000000000001,2.9857,100
3,218.84,-18.84,200.0,0.36440000000000006,0.4596,3.08567,100
4,216.32,-16.32,200.0,0.3296,0.504,3.05769,100
5,219.09,-19.09,200.0,0.3642,0.4625,3.12957,100
6,208.7,-8.7,200.0,0.2616,0.5638,2.99635,100
7,220.65,-20.65,200.0,0.3518999999999999,0.5027,3.13044,100
8,212.69,-12.69,200.0,0.31739999999999996,0.4920999999999999,3.10819,100
9,215.92,-15.92,200.0,0.32539999999999997,0.5083999999999999,3.11156,100
10,228.06,-28.06,200.0,0.41539999999999994,0.44980000000000003,3.2054,100
11,218.51,-18.51,200.0,0.3397,0.5057000000000001,3.11832,100
12,221.05,-21.05,200.0,0.368,0.4745000000000001,3.1575900000000003,100
13,216.49,-16.49,200.0,0.3521,0.46070000000000005,3.16238,100
14,215.14,-15.14,200.0,0.3214,0.5086,3.11017,100
15,218.95,-18.95,200.0,0.3593,0.47090000000000004,3.15963,100
16,213.55,-13.55,200.0,0.30219999999999997,0.5310999999999999,3.07212,100
17,219.85,-19.85,200.0,0.37770000000000004,0.44310000000000016,3.18855,100
18,218.66,-18.66,200.0,0.3491,0.48839999999999995,3.14384,100
19,221.82,-21.82,200.0,0.37,0.4782000000000001,3.16364,100
20,225.84,-25.84,200.0,0.3863,0.4857999999999999,3.16458,100
21,221.17,-21.17,200.0,0.35369999999999996,0.5043,3.13345,100
22,221.18,-21.18,200.0,0.3627000000000001,0.48640000000000005,3.1549,100
23,215.59,-15.59,200.0,0.33270000000000005,0.4905,3.13043,100
24,216.58,-16.58,200.0,0.33159999999999995,0.5025999999999999,3.11962,100
25,212.8,-12.8,200.0,0.3351000000000001,0.4578,3.1516599999999997,100
26,220.58,-20.58,200.0,0.3461000000000001,0.5136,3.12424,100
27,221.92,-21.92,200.0,0.3784000000000001,0.46240000000000003,3.18218,100
28,223.37,-23.37,200.0,0.3510000000000001,0.5317000000000001,3.10681,100
29,217.21,-17.21,200.0,0.3439999999999999,0.4841000000000001,3.14534,100
30,211.21,-11.21,200.0,0.30469999999999997,0.5026999999999999,3.09809,100
31,228.42,-28.42,200.0,0.41530000000000006,0.4536000000000001,3.1966900000000003,100
32,217.92,-17.92,200.0,0.3661,0.4469999999999999,3.17927,100
33,221.38,-21.38,200.0,0.36169999999999985,0.49039999999999984,3.15212,100
34,220.11,-20.11,200.0,0.3525,0.49610000000000004,3.14198,100
35,219.65,-19.65,200.0,0.34330000000000005,0.5099,3.1226700000000003,100
36,218.14,-18.14,200.0,0.3675,0.4464000000000001,3.18137,100
37,210.32,-10.32,200.0,0.2795,0.5442,3.04694,100
38,225.28,-25.28,200.0,0.39349999999999996,0.46580000000000005,3.1838800000000003,100
39,216.61,-16.61,200.0,0.3342000000000001,0.49770000000000003,3.1204,100
40,216.94,-16.94,200.0,0.35779999999999995,0.45380000000000004,3.1736500000000003,100
41,220.23,-20.23,200.0,0.3502999999999999,0.5016999999999999,3.13229,100
42,218.72,-18.72,200.0,0.3669000000000001,0.45339999999999997,3.17781,100
43,209.82,-9.82,200.0,0.3118,0.4746000000000001,3.1163000000000003,100
44,213.58,-13.58,200.0,0.2957,0.5444,3.0575799999999997,100
45,218.45,-18.45,200.0,0.3648,0.4549000000000001,3.17279,100
46,208.16,-8.16,200.0,0.27070000000000005,0.5402,3.03837,100
47,216.82,-16.82,200.0,0.3610000000000001,0.4462,3.17619,100
48,218.23,-18.23,200.0,0.3139,0.5545,3.0643800000000003,100
49,225.63,-25.63,200.0,0.41100000000000003,0.4342999999999999,3.2132899999999998,100
50,221.4,-21.4,200.0,0.36860000000000015,0.47680000000000006,3.16449,100
51,212.34,-12.34,200.0,0.32760000000000006,0.4682,3.13777,100
52,215.46,-15.46,200.0,0.29460000000000003,0.5654,3.0374,100
53,212.6,-12.6,200.0,0.31389999999999996,0.4982000000000001,3.09912,100
54,221.53,-21.53,200.0,0.37920000000000004,0.4569,3.18102,100
55,218.4,-18.4,200.0,0.37210000000000015,0.43979999999999997,3.1894699999999996,100
56,223.21,-23.21,200.0,0.3572999999999999,0.5175000000000001,3.1244099999999997,100
57,221.65,-21.65,200.0,0.38159999999999994,0.45330000000000004,3.18976,100
58,220.81,-20.81,200.0,0.36769999999999997,0.47269999999999995,3.1669,100
59,220.01,-20.01,200.0,0.3679,0.46429999999999993,3.1734,100
60,216.54,-16.54,200.0,0.3376000000000001,0.4902,3.12987,100
61,230.86,-30.86,200.0,0.44839999999999997,0.4118,3.24663,100
62,221.83,-21.83,200.0,0.3657000000000001,0.48690000000000005,3.15374,100
63,219.15,-19.15,200.0,0.3791000000000001,0.4332999999999999,3.19521,100
64,216.8,-16.8,200.0,0.31869999999999993,0.5306000000000001,3.07879,100
65,216.46,-16.46,200.0,0.3324,0.4998,3.11328,100
66,224.42,-24.42,200.0,0.3851,0.4739999999999999,3.16717,100
67,225.11,-25.11,200.0,0.4019999999999999,0.44709999999999994,3.20046,100
68,224.22,-24.22,200.0,0.38970000000000005,0.4628,3.18661,100
69,220.68,-20.68,200.0,0.35009999999999997,0.5066,3.1293200000000003,100
70,224.98,-24.98,200.0,0.38559999999999994,0.47859999999999997,3.17287,100
71,219.21,-19.21,200.0,0.3404,0.5113,3.12214,100
72,224.6,-24.6,200.0,0.41729999999999995,0.41139999999999993,3.22924,100
73,215.49,-15.49,200.0,0.31920000000000004,0.5165000000000001,3.0926199999999997,100
74,216.78,-16.78,200.0,0.3267999999999999,0.5142,3.10485,100
75,217.2,-17.2,200.0,0.35229999999999995,0.4674000000000001,3.15909,100
76,224.16,-24.16,200.0,0.3644,0.5128,3.13057,100
77,228.21,-28.21,200.0,0.4080999999999999,0.46589999999999987,3.19208,100
78,221.25,-21.25,200.0,0.36379999999999996,0.48489999999999994,3.15679,100
79,219.56,-19.56,200.0,0.3663,0.46299999999999997,3.17516,100
80,219.71,-19.71,200.0,0.35930000000000006,0.4785000000000001,3.15728,100
81,223.2,-23.2,200.0,0.40069999999999995,0.4305999999999999,3.2117,100
82,224.78,-24.78,200.0,0.3888000000000001,0.47019999999999995,3.1749699999999996,100
83,219.32,-19.32,200.0,0.3503,0.49260000000000004,3.12935,100
84,214.1,-14.1,200.0,0.34019999999999995,0.46059999999999995,3.14924,100
85,217.08,-17.08,200.0,0.3345000000000001,0.5018,3.12026,100
86,213.1,-13.1,200.0,0.3121,0.5068,3.09755,100
87,219.12,-19.12,200.0,0.3446000000000001,0.502,3.1255,100
88,219.5,-19.5,200.0,0.37870000000000004,0.43760000000000004,3.19023,100
89,208.93,-8.93,200.0,0.26189999999999997,0.5655,3.00533,100
90,215.4,-15.4,200.0,0.31909999999999994,0.5158000000000001,3.1031,100
91,218.3,-18.3,200.0,0.3309,0.5212,3.10681,100
92,219.54,-19.54,200.0,0.3618,0.4718,3.16092,100
93,217.2,-17.2,200.0,0.3476999999999999,0.4765999999999999,3.1523000000000003,100
94,219.27,-19.27,200.0,0.35830000000000006,0.47609999999999997,3.15931,100
95,217.63,-17.63,200.0,0.33830000000000005,0.4997,3.1250500000000003,100
96,224.07,-24.07,200.0,0.39730000000000004,0.44610000000000005,3.20139,100
97,213.24,-13.24,200.0,0.2902,0.552,3.04454,100
98,209.42,-9.42,200.0,0.3422999999999999,0.4096000000000001,3.1663200000000002,100
99,222.26,-22.26,200.0,0.35420000000000007,0.5142,3.11782,100
100,211.69,-11.69,200.0,0.3379,0.44109999999999994,3.15581,100
100,221.59,-21.59,200.0,0.36329999999999996,0.48930000000000007,3.1507899999999998,100
101,214.57,-14.57,200.0,0.31919999999999993,0.5073000000000001,3.10423,100
102,216.66,-16.66,200.0,0.321,0.5246,3.09525,100
103,218.97,-18.97,200.0,0.3643,0.4610999999999999,3.17347,100
104,222.49,-22.49,200.0,0.39840000000000003,0.42810000000000004,3.21133,100
105,226.78,-26.78,200.0,0.40329999999999994,0.4611999999999999,3.18738,100
106,221.16,-21.16,200.0,0.3672000000000001,0.4772,3.16215,100
107,224.25,-24.25,200.0,0.3845,0.4734999999999999,3.1726300000000003,100
108,220.53,-20.53,200.0,0.35109999999999997,0.5031,3.1346700000000003,100
109,220.45,-20.45,200.0,0.36149999999999993,0.48150000000000004,3.15783,100
110,220.12,-20.12,200.0,0.34729999999999994,0.5066,3.13083,100
111,214.96,-14.96,200.0,0.33080000000000004,0.488,3.1304000000000003,100
112,215.98,-15.98,200.0,0.33149999999999996,0.49680000000000013,3.12575,100
113,214.99,-14.99,200.0,0.34619999999999984,0.4574999999999999,3.16027,100
114,210.71,-10.71,200.0,0.2991,0.5088999999999999,3.0889499999999996,100
115,215.36,-15.36,200.0,0.3460999999999999,0.46140000000000003,3.15787,100
116,215.94,-15.94,200.0,0.31849999999999995,0.5224000000000001,3.09523,100
117,210.64,-10.64,200.0,0.30260000000000004,0.5012,3.0950900000000003,100
118,214.74,-14.74,200.0,0.3471,0.45319999999999994,3.1607800000000004,100
119,217.71,-17.71,200.0,0.3471000000000001,0.48289999999999994,3.1465500000000004,100
120,225.21,-25.21,200.0,0.39050000000000007,0.47110000000000013,3.18257,100
