t,K,U,E,N0,Nx,S/nk,n
1,245.22,-45.22,200.0,0.49550000000000005,0.4612,3.00888,100
2,215.28,-15.28,200.0,0.3212,0.5104,3.00652,100
3,216.89,-16.89,200.0,0.355,0.4589000000000001,3.10821,100
4,219.7,-19.7,200.0,0.3689,0.45919999999999994,3.13436,100
5,225.58,-25.58,200.0,0.38709999999999994,0.48160000000000003,3.13725,100
6,217.73,-17.73,200.0,0.3519,0.47349999999999987,3.13457,100
7,222.22,-22.22,200.0,0.3732000000000001,0.4758,3.14899,100
8,218.81,-18.81,200.0,0.3196,0.5489,3.06275,100
9,211.83,-11.83,200.0,0.3192,0.4799,3.11478,100
10,216.15,-16.15,200.0,0.3233,0.5149,3.09046,100
11,223.65,-23.65,200.0,0.39649999999999996,0.4435,3.2020999999999997,100
12,227.34,-27.34,200.0,0.38659999999999994,0.5002000000000001,3.1518699999999997,100
13,216.46,-16.46,200.0,0.3554,0.4538,3.17087,100
14,214.84,-14.84,200.0,0.33879999999999993,0.47080000000000005,3.14729,100
15,209.78,-9.78,200.0,0.3214999999999999,0.45480000000000004,3.13729,100
16,220.62,-20.62,200.0,0.33349999999999996,0.5392,3.0876799999999998,100
17,217.05,-17.05,200.0,0.36450000000000005,0.4415,3.1801,100
18,221.62,-21.62,200.0,0.3575,0.5012,3.13963,100
19,215.68,-15.68,200.0,0.34720000000000006,0.46240000000000003,3.15909,100
20,216.25,-16.25,200.0,0.3437000000000001,0.47509999999999997,3.14892,100
21,212.4,-12.4,200.0,0.3225,0.47900000000000004,3.12692,100
22,213.14,-13.14,200.0,0.2962,0.539,3.06274,100
23,215.88,-15.88,200.0,0.34920000000000007,0.4604000000000001,3.15902,100
24,215.38,-15.38,200.0,0.3328000000000001,0.4882,3.1334899999999997,100
25,218.0,-18.0,200.0,0.35650000000000004,0.46699999999999997,3.16608,100
26,218.9,-18.9,200.0,0.36010000000000003,0.46879999999999994,3.16673,100
27,218.5,-18.5,200.0,0.36269999999999997,0.4596,3.17457,100
28,214.18,-14.18,200.0,0.3489,0.44399999999999984,3.1686300000000003,100
29,204.81,-4.81,200.0,0.2596,0.5288999999999999,3.03183,100
30,219.04,-19.04,200.0,0.3623000000000001,0.4658,3.165,100
31,213.04,-13.04,200.0,0.2747,0.581,3.0023,100
32,212.66,-12.66,200.0,0.32409999999999994,0.4784000000000001,3.1274499999999996,100
