t,K,U,E,N0,Nx,S/nk,n
1,240.62,-40.62,200.0,0.4738,0.4586,3.0037800000000003,100
2,218.45,-18.45,200.0,0.3158,0.5529,2.9615,100
3,223.12,-23.12,200.0,0.39309999999999995,0.44500000000000006,3.15115,100
4,216.2,-16.2,200.0,0.32539999999999997,0.5111999999999999,3.0816,100
5,223.04,-23.04,200.0,0.39830000000000004,0.43379999999999996,3.19219,100
6,214.29,-14.29,200.0,0.3325,0.4779,3.12332,100
7,218.91,-18.91,200.0,0.3617999999999999,0.46549999999999997,3.1543200000000002,100
8,221.19,-21.19,200.0,0.38169999999999993,0.4485,3.18309,100
9,210.63,-10.63,200.0,0.3016000000000001,0.5031000000000001,3.08465,100
10,214.63,-14.63,200.0,0.3518,0.44270000000000004,3.16362,100
11,214.7,-14.7,200.0,0.3054,0.5362,3.06914,100
12,220.16,-20.16,200.0,0.3635000000000001,0.4746000000000001,3.15667,100
13,223.09,-23.09,200.0,0.40019999999999994,0.4305000000000001,3.21227,100
14,219.57,-19.57,200.0,0.34279999999999994,0.5101,3.12237,100
15,216.71,-16.71,200.0,0.33039999999999997,0.5063,3.11336,100
16,213.21,-13.21,200.0,0.29100000000000004,0.5501,3.05219,100
17,214.4,-14.4,200.0,0.34870000000000007,0.44660000000000005,3.1684,100
18,221.48,-21.48,200.0,0.35760000000000014,0.49959999999999993,3.14256,100
19,215.9,-15.9,200.0,0.3224,0.5142,3.10545,100
20,213.64,-13.64,200.0,0.3274999999999999,0.4814,3.13146,100
21,215.44,-15.44,200.0,0.3378999999999999,0.4786000000000001,3.14443,100
22,212.94,-12.94,200.0,0.3152,0.49900000000000005,3.1085599999999998,100
23,218.78,-18.78,200.0,0.3564,0.475,3.1586,100
24,219.96,-19.96,200.0,0.3674000000000001,0.46480000000000005,3.17461,100
25,217.89,-17.89,200.0,0.3343,0.5102999999999999,3.11961,100
26,221.05,-21.05,200.0,0.3676,0.4753,3.16585,100
27,226.84,-26.84,200.0,0.39699999999999996,0.47440000000000004,3.18022,100
