t,K,U,E,N0,Nx,S/nk,n
1,236.39,-36.39,200.0,0.4333000000000001,0.49729999999999996,2.95866,100
2,213.41,-13.41,200.0,0.3031,0.5279,2.95633,100
3,215.63,-15.63,200.0,0.3431,0.47009999999999996,3.08339,100
4,210.9,-10.9,200.0,0.3108000000000001,0.4874,3.0798400000000004,100
5,214.82,-14.82,200.0,0.3204,0.5074000000000001,3.09763,100
6,223.47,-23.47,200.0,0.38849999999999996,0.4577000000000001,3.1876100000000003,100
7,217.67,-17.67,200.0,0.35539999999999994,0.46590000000000004,3.16371,100
8,216.09,-16.09,200.0,0.3201,0.5207,3.0998,100
9,218.51,-18.51,200.0,0.3427000000000001,0.4996999999999999,3.1302,100
10,217.51,-17.51,200.0,0.33049999999999996,0.5141,3.11062,100
11,223.17,-23.17,200.0,0.3644999999999999,0.5026999999999999,3.14254,100
12,220.0,-20.0,200.0,0.34930000000000017,0.5014,3.13615,100
13,223.33,-23.33,200.0,0.3668999999999999,0.49950000000000006,3.14623,100
14,216.24,-16.24,200.0,0.3728,0.4168,3.19364,100
15,215.86,-15.86,200.0,0.33559999999999995,0.4874000000000001,3.1326300000000002,100
16,223.27,-23.27,200.0,0.37230000000000013,0.48810000000000003,3.15666,100
17,219.74,-19.74,200.0,0.36800000000000005,0.46140000000000003,3.17581,100
18,213.65,-13.65,200.0,0.3178999999999999,0.5007,3.1098000000000003,100
19,228.05,-28.05,200.0,0.4086,0.4633,3.18504,100
20,209.77,-9.77,200.0,0.30400000000000005,0.48969999999999997,3.10254,100
21,218.38,-18.38,200.0,0.3459999999999999,0.4917999999999999,3.13799,100
22,214.04,-14.04,200.0,0.32330000000000003,0.49379999999999996,3.11735,100
23,216.08,-16.08,200.0,0.32049999999999995,0.5198,3.0966,100
24,210.4,-10.4,200.0,0.295,0.514,3.0775799999999998,100
25,211.41,-11.41,200.0,0.3300999999999999,0.4539,3.1412,100
26,216.37,-16.37,200.0,0.3127,0.5383,3.06973,100
27,216.38,-16.38,200.0,0.38600000000000007,0.3918000000000001,3.2118,100
