t,K,U,E,N0,Nx,S/nk,n
1,243.06,-43.06,200.0,0.4711,0.48840000000000006,2.9728499999999998,100
2,224.36,-24.36,200.0,0.37729999999999997,0.48900000000000005,3.00622,100
3,222.02,-22.02,200.0,0.3918,0.43660000000000004,3.0846199999999997,100
4,222.38,-22.38,200.0,0.35070000000000007,0.5224,3.0227199999999996,100
5,222.79,-22.79,200.0,0.39199999999999996,0.4439,3.11863,100
6,219.71,-19.71,200.0,0.3394,0.5183,3.05307,100
7,228.9,-28.9,200.0,0.44120000000000004,0.4066,3.20395,100
8,221.94,-21.94,200.0,0.3605,0.4984,3.11944,100
9,224.63,-24.63,200.0,0.37370000000000003,0.49889999999999995,3.12898,100
10,215.2,-15.2,200.0,0.3326,0.48680000000000007,3.11827,100
11,225.7,-25.7,200.0,0.3833,0.4904,3.1470100000000003,100
12,214.64,-14.64,200.0,0.32470000000000004,0.49700000000000005,3.10466,100
13,224.35,-24.35,200.0,0.37920000000000004,0.4851,3.14748,100
14,220.48,-20.48,200.0,0.37540000000000007,0.45400000000000007,3.1633899999999997,100
15,229.39,-29.39,200.0,0.4096000000000001,0.47470000000000007,3.15448,100
16,215.34,-15.34,200.0,0.31620000000000004,0.521,3.0765599999999997,100
17,213.6,-13.6,200.0,0.29840000000000005,0.5391999999999999,3.04469,100
18,211.28,-11.28,200.0,0.3074000000000001,0.4979999999999999,3.0858000000000003,100
19,221.25,-21.25,200.0,0.3436,0.5253,3.1022399999999997,100
20,216.2,-16.2,200.0,0.3306,0.5008000000000001,3.1146700000000003,100
21,218.43,-18.43,200.0,0.35109999999999997,0.4821000000000001,3.14356,100
22,218.32,-18.32,200.0,0.3432,0.4968,3.12726,100
23,224.9,-24.9,200.0,0.3813,0.48640000000000017,3.1591,100
24,221.97,-21.97,200.0,0.37070000000000003,0.4782999999999999,3.1609499999999997,100
25,216.6,-16.6,200.0,0.3146,0.5367999999999999,3.07648,100
26,212.66,-12.66,200.0,0.31420000000000003,0.4981999999999999,3.1034200000000003,100
27,218.87,-18.87,200.0,0.35729999999999995,0.47410000000000013,3.15957,100
28,229.23,-29.23,200.0,0.4155,0.46129999999999993,3.1955999999999998,100
29,223.37,-23.37,200.0,0.38060000000000005,0.4725,3.17489,100
30,219.97,-19.97,200.0,0.3777,0.4443000000000001,3.1915,100
31,215.35,-15.35,200.0,0.33730000000000004,0.4789000000000001,3.14241,100
32,215.85,-15.85,200.0,0.3496000000000001,0.45929999999999993,3.1622399999999997,100
33,214.02,-14.02,200.0,0.3258,0.4885999999999999,3.12574,100
34,218.62,-18.62,200.0,0.3732999999999999,0.4396,3.1905799999999997,100
35,219.6,-19.6,200.0,0.34850000000000003,0.4989999999999999,3.13619,100
36,214.16,-14.16,200.0,0.3521999999999999,0.43720000000000003,3.1727800000000004,100
37,216.97,-16.97,200.0,0.3357,0.49829999999999997,3.1265300000000003,100
38,216.2,-16.2,200.0,0.34659999999999996,0.4688000000000001,3.1495900000000003,100
39,220.37,-20.37,200.0,0.36800000000000005,0.46769999999999995,3.16958,100
40,216.36,-16.36,200.0,0.3375,0.4885999999999999,3.13725,100
41,215.17,-15.17,200.0,0.35290000000000005,0.4459,3.17083,100
42,214.24,-14.24,200.0,0.3141,0.5142,3.0993600000000003,100
43,217.78,-17.78,200.0,0.3624,0.45299999999999996,3.17628,100
44,217.73,-17.73,200.0,0.34009999999999996,0.4971,3.13044,100
45,219.72,-19.72,200.0,0.3833,0.43060000000000004,3.20467,100
46,218.19,-18.19,200.0,0.3432,0.4955,3.13298,100
47,215.52,-15.52,200.0,0.31239999999999996,0.5303999999999999,3.08438,100
48,215.4,-15.4,200.0,0.3539999999999999,0.446,3.1688,100
49,222.81,-22.81,200.0,0.3876,0.45289999999999997,3.1944299999999997,100
50,215.52,-15.52,200.0,0.3325,0.4902,3.13041,100
51,215.86,-15.86,200.0,0.34130000000000005,0.47600000000000003,3.1473400000000002,100
52,214.15,-14.15,200.0,0.32960000000000006,0.48230000000000006,3.13216,100
53,218.67,-18.67,200.0,0.3811,0.4245000000000001,3.2037,100
54,220.04,-20.04,200.0,0.39379999999999993,0.41280000000000006,3.2178,100
