t,K,U,E,N0,Nx,S/nk,n
1,239.42,-39.42,200.0,0.4653999999999999,0.46340000000000003,3.02781,100
2,217.05,-17.05,200.0,0.34889999999999993,0.47269999999999995,3.05341,100
3,222.58,-22.58,200.0,0.3503,0.5252,3.0148800000000002,100
4,221.27,-21.27,200.0,0.36829999999999996,0.4761000000000001,3.08893,100
5,220.81,-20.81,200.0,0.34730000000000005,0.5135,3.06846,100
6,224.74,-24.74,200.0,0.3947,0.458,3.15348,100
7,231.2,-31.2,200.0,0.4105,0.49099999999999994,3.14045,100
8,216.33,-16.33,200.0,0.3671,0.42909999999999987,3.16996,100
9,220.38,-20.38,200.0,0.33629999999999993,0.5312,3.0740100000000004,100
10,209.43,-9.43,200.0,0.3093,0.4757,3.091,100
11,214.46,-14.46,200.0,0.30760000000000004,0.5294,3.06055,100
12,212.88,-12.88,200.0,0.3097000000000001,0.5094,3.0773099999999998,100
13,216.73,-16.73,200.0,0.33059999999999995,0.5061,3.1022800000000004,100
14,223.44,-23.44,200.0,0.39220000000000005,0.45000000000000007,3.18638,100
15,222.21,-22.21,200.0,0.33080000000000004,0.5605,3.05453,100
16,220.59,-20.59,200.0,0.3967000000000001,0.41250000000000014,3.20471,100
17,219.67,-19.67,200.0,0.33049999999999996,0.5357000000000001,3.07874,100
18,224.31,-24.31,200.0,0.3983,0.4465,3.19476,100
19,222.72,-22.72,200.0,0.35419999999999996,0.5188,3.11591,100
20,212.64,-12.64,200.0,0.35120000000000007,0.42400000000000015,3.16789,100
21,213.6,-13.6,200.0,0.3011,0.5337999999999999,3.06561,100
22,218.18,-18.18,200.0,0.3607999999999999,0.46020000000000005,3.16373,100
23,219.98,-19.98,200.0,0.308,0.5838000000000002,3.02063,100
24,226.83,-26.83,200.0,0.4305999999999999,0.40709999999999985,3.22703,100
25,214.21,-14.21,200.0,0.2941000000000001,0.5539000000000001,3.02984,100
26,212.73,-12.73,200.0,0.3381,0.4511,3.13644,100
27,219.04,-19.04,200.0,0.3152,0.56,3.04466,100
28,209.46,-9.46,200.0,0.32339999999999997,0.4478000000000001,3.12872,100
29,220.91,-20.91,200.0,0.3189,0.5713000000000001,3.0385999999999997,100
30,228.0,-28.0,200.0,0.4375,0.405,3.23083,100
31,218.21,-18.21,200.0,0.30560000000000004,0.5709000000000001,3.0329699999999997,100
32,219.81,-19.81,200.0,0.39710000000000006,0.4039,3.21088,100
33,219.45,-19.45,200.0,0.33,0.5345,3.07685,100
34,217.86,-17.86,200.0,0.3791999999999999,0.42020000000000013,3.1820999999999997,100
35,211.94,-11.94,200.0,0.3005,0.5184000000000001,3.07069,100
36,213.65,-13.65,200.0,0.3506,0.43529999999999996,3.16768,100
37,221.71,-21.71,200.0,0.343,0.5310999999999999,3.10154,100
38,220.94,-20.94,200.0,0.3987,0.41200000000000003,3.21619,100
39,220.48,-20.48,200.0,0.3443,0.5162,3.11351,100
40,220.23,-20.23,200.0,0.38420000000000004,0.4339000000000002,3.19087,100
41,216.16,-16.16,200.0,0.322,0.5176,3.0912800000000002,100
42,219.38,-19.38,200.0,0.3604,0.473,3.15688,100
43,222.5,-22.5,200.0,0.37849999999999995,0.46799999999999997,3.17382,100
44,220.24,-20.24,200.0,0.3732,0.456,3.1743,100
45,216.65,-16.65,200.0,0.32600000000000007,0.5145,3.10434,100
46,219.57,-19.57,200.0,0.3472,0.5013000000000001,3.1267199999999997,100
47,211.54,-11.54,200.0,0.32289999999999996,0.4696000000000001,3.13114,100
48,219.83,-19.83,200.0,0.36269999999999997,0.47290000000000004,3.1601500000000002,100
49,215.47,-15.47,200.0,0.3239999999999999,0.5067,3.10209,100
50,219.59,-19.59,200.0,0.35259999999999997,0.4907000000000001,3.1309699999999996,100
51,217.63,-17.63,200.0,0.3401999999999999,0.4959,3.1227,100
52,219.0,-19.0,200.0,0.3691,0.4518,3.17607,100
53,220.55,-20.55,200.0,0.35559999999999997,0.49430000000000013,3.13859,100
54,220.36,-20.36,200.0,0.3511000000000001,0.5014000000000002,3.1354699999999998,100
55,222.83,-22.83,200.0,0.3627000000000001,0.5029000000000001,3.14174,100
56,220.89,-20.89,200.0,0.37829999999999997,0.4523000000000001,3.1881,100
57,223.39,-23.39,200.0,0.3635,0.5069,3.13808,100
58,219.92,-19.92,200.0,0.3515,0.4961999999999999,3.1394499999999996,100
59,219.4,-19.4,200.0,0.3635,0.467,3.165,100
60,216.02,-16.02,200.0,0.34879999999999994,0.46259999999999996,3.16067,100
61,211.82,-11.82,200.0,0.3032,0.5118,3.09107,100
62,227.59,-27.59,200.0,0.4141,0.44770000000000004,3.20571,100
63,213.14,-13.14,200.0,0.2987,0.534,3.0628699999999998,100
64,222.97,-22.97,200.0,0.3834999999999999,0.4627000000000001,3.1791,100
65,218.5,-18.5,200.0,0.322,0.541,3.07769,100
66,220.67,-20.67,200.0,0.35289999999999994,0.5009,3.1342800000000004,100
67,219.56,-19.56,200.0,0.353,0.48960000000000004,3.14244,100
68,210.52,-10.52,200.0,0.27159999999999995,0.562,3.02474,100
69,219.71,-19.71,200.0,0.3336999999999999,0.5297,3.09997,100
70,219.59,-19.59,200.0,0.36019999999999996,0.4755,3.1561,100
71,216.65,-16.65,200.0,0.333,0.5005000000000001,3.1183,100
72,219.44,-19.44,200.0,0.35560000000000014,0.4832,3.15179,100
73,215.58,-15.58,200.0,0.32010000000000005,0.5156000000000001,3.0998200000000002,100
74,221.06,-21.06,200.0,0.36129999999999995,0.48800000000000004,3.15173,100
75,215.58,-15.58,200.0,0.3226,0.5106,3.10444,100
76,215.24,-15.24,200.0,0.3207000000000001,0.511,3.10606,100
77,222.47,-22.47,200.0,0.3882,0.4482999999999999,3.1939499999999996,100
78,222.05,-22.05,200.0,0.3543,0.5119,3.12681,100
79,220.14,-20.14,200.0,0.36639999999999995,0.46860000000000007,3.16542,100
80,225.59,-25.59,200.0,0.3783999999999999,0.4991,3.14491,100
81,221.8,-21.8,200.0,0.3796,0.45880000000000004,3.18235,100
82,229.04,-29.04,200.0,0.41369999999999996,0.463,3.1909099999999997,100
83,227.82,-27.82,200.0,0.43079999999999996,0.4166,3.2365500000000003,100
84,221.68,-21.68,200.0,0.3944999999999999,0.4278,3.21358,100
85,224.73,-24.73,200.0,0.36260000000000003,0.5221000000000001,3.11763,100
86,219.07,-19.07,200.0,0.3665000000000001,0.45770000000000005,3.17447,100
87,223.36,-23.36,200.0,0.3771000000000001,0.4794,3.16714,100
88,220.28,-20.28,200.0,0.38659999999999994,0.4296,3.20405,100
