t,K,U,E,N0,Nx,S/nk,n
1,244.39,-44.39,200.0,0.4898,0.4643,3.0106599999999997,100
2,223.95,-23.95,200.0,0.3415000000000001,0.5564999999999999,2.99132,100
3,224.42,-24.42,200.0,0.37860000000000005,0.48699999999999993,3.1240799999999997,100
4,221.59,-21.59,200.0,0.3262,0.5635000000000001,3.05073,100
5,215.89,-15.89,200.0,0.3421999999999999,0.47450000000000003,3.14598,100
6,209.43,-9.43,200.0,0.29089999999999994,0.5125,3.07646,100
7,210.18,-10.18,200.0,0.30329999999999996,0.49520000000000003,3.0995999999999997,100
8,215.57,-15.57,200.0,0.3157,0.5243000000000001,3.0943899999999998,100
9,207.26,-7.26,200.0,0.2789,0.5148000000000001,3.0623400000000003,100
10,223.98,-23.98,200.0,0.3775,0.48480000000000006,3.1593299999999997,100
11,215.03,-15.03,200.0,0.3231,0.5041,3.10154,100
12,224.18,-24.18,200.0,0.39189999999999997,0.458,3.1866999999999996,100
13,214.7,-14.7,200.0,0.2999,0.5472,3.05913,100
14,218.12,-18.12,200.0,0.35529999999999995,0.4706,3.1579800000000002,100
15,220.56,-20.56,200.0,0.32439999999999997,0.5568,3.06414,100
16,216.7,-16.7,200.0,0.33709999999999984,0.49279999999999996,3.13394,100
17,218.1,-18.1,200.0,0.34519999999999995,0.4905999999999999,3.13927,100
18,224.95,-24.95,200.0,0.4109,0.42769999999999997,3.21942,100
19,227.29,-27.29,200.0,0.4066,0.4597,3.1959,100
20,216.35,-16.35,200.0,0.3436,0.47629999999999995,3.14834,100
21,210.04,-10.04,200.0,0.3007,0.4989999999999999,3.09625,100
22,224.43,-24.43,200.0,0.3964999999999999,0.4513,3.19818,100
23,211.9,-11.9,200.0,0.30239999999999995,0.5142,3.08846,100
24,222.0,-22.0,200.0,0.39840000000000003,0.4231999999999999,3.21461,100
25,219.07,-19.07,200.0,0.3342000000000001,0.5223,3.10529,100
26,220.99,-20.99,200.0,0.35650000000000015,0.49689999999999995,3.1374400000000002,100
27,204.83,-4.83,200.0,0.29150000000000004,0.4653000000000001,3.0957,100
28,223.56,-23.56,200.0,0.35729999999999995,0.5210000000000001,3.11597,100
29,228.76,-28.76,200.0,0.4171,0.45339999999999997,3.2045700000000004,100
30,221.9,-21.9,200.0,0.34830000000000005,0.5224,3.11372,100
31,223.83,-23.83,200.0,0.38859999999999995,0.4611,3.1894699999999996,100
32,219.95,-19.95,200.0,0.3458,0.5079,3.12873,100
