t,K,U,E,N0,Nx,S/nk,n
1,236.98,-36.98,200.0,0.4428000000000001,0.4842,2.9980900000000004,100
2,212.46,-12.46,200.0,0.2949,0.5348,2.95885,100
3,219.87,-19.87,200.0,0.36460000000000004,0.46950000000000003,3.09414,100
4,216.26,-16.26,200.0,0.303,0.5566,3.00648,100
5,222.96,-22.96,200.0,0.37850000000000006,0.47259999999999996,3.1453699999999998,100
6,225.43,-25.43,200.0,0.39970000000000006,0.45489999999999997,3.15882,100
7,224.65,-24.65,200.0,0.40209999999999985,0.4423,3.17823,100
8,223.03,-23.03,200.0,0.36699999999999994,0.4963,3.13108,100
9,219.17,-19.17,200.0,0.33649999999999997,0.5187,3.09796,100
10,215.32,-15.32,200.0,0.3248,0.5035999999999999,3.10425,100
11,210.1,-10.1,200.0,0.29020000000000007,0.5206000000000001,3.06385,100
12,215.93,-15.93,200.0,0.3382,0.4829,3.13589,100
13,212.48,-12.48,200.0,0.2891,0.5466,3.04767,100
14,220.08,-20.08,200.0,0.3887,0.42339999999999994,3.19259,100
15,217.63,-17.63,200.0,0.32539999999999997,0.5255,3.07261,100
16,212.34,-12.34,200.0,0.3165,0.4904,3.1012600000000003,100
17,219.41,-19.41,200.0,0.3563000000000001,0.4815,3.1429699999999996,100
18,217.41,-17.41,200.0,0.34509999999999996,0.4839,3.1380700000000004,100
19,224.61,-24.61,200.0,0.3751,0.4959,3.1447,100
20,216.81,-16.81,200.0,0.3164,0.5352999999999999,3.0767399999999996,100
21,222.22,-22.22,200.0,0.40299999999999997,0.41619999999999996,3.2191199999999998,100
22,213.61,-13.61,200.0,0.31859999999999994,0.49890000000000007,3.11228,100
23,228.37,-28.37,200.0,0.41100000000000003,0.46169999999999994,3.19406,100
24,220.68,-20.68,200.0,0.3606,0.48559999999999987,3.15525,100
25,216.03,-16.03,200.0,0.32119999999999993,0.5178999999999999,3.10167,100
26,212.78,-12.78,200.0,0.27640000000000003,0.575,3.01612,100
27,226.98,-26.98,200.0,0.4204,0.429,3.21848,100
28,217.05,-17.05,200.0,0.3313999999999999,0.5077000000000002,3.11164,100
29,219.69,-19.69,200.0,0.35960000000000003,0.47769999999999996,3.1595,100
30,217.71,-17.71,200.0,0.33510000000000006,0.5068999999999999,3.12184,100
31,212.42,-12.42,200.0,0.34380000000000005,0.4366,3.1657800000000003,100
32,218.63,-18.63,200.0,0.3227999999999999,0.5407000000000001,3.0813200000000003,100
33,216.42,-16.42,200.0,0.3441999999999999,0.47580000000000006,3.14683,100
34,214.48,-14.48,200.0,0.32349999999999995,0.4978000000000001,3.11362,100
35,221.49,-21.49,200.0,0.3681999999999999,0.4785000000000001,3.1646900000000002,100
36,218.72,-18.72,200.0,0.3663,0.4546,3.17877,100
37,216.7,-16.7,200.0,0.3326,0.5018,3.1219,100
38,219.43,-19.43,200.0,0.38060000000000005,0.43310000000000004,3.19995,100
39,219.42,-19.42,200.0,0.33929999999999993,0.5156000000000001,3.11794,100
40,226.54,-26.54,200.0,0.41,0.4454,3.20623,100
41,212.9,-12.9,200.0,0.3061,0.5168,3.0887399999999996,100
42,225.25,-25.25,200.0,0.39370000000000005,0.46510000000000007,3.18846,100
43,219.4,-19.4,200.0,0.3403,0.5134,3.11963,100
44,222.29,-22.29,200.0,0.3782,0.4664999999999999,3.1736999999999997,100
45,212.66,-12.66,200.0,0.3268,0.473,3.13468,100
46,219.73,-19.73,200.0,0.3771,0.44309999999999994,3.19213,100
47,215.79,-15.79,200.0,0.3448,0.4683,3.1543400000000004,100
48,226.0,-26.0,200.0,0.4128,0.43440000000000006,3.21521,100
49,209.21,-9.21,200.0,0.2943,0.5035000000000001,3.08346,100
50,223.13,-23.13,200.0,0.3837,0.4639000000000001,3.17701,100
51,216.38,-16.38,200.0,0.31520000000000004,0.5334,3.0749400000000002,100
52,222.15,-22.15,200.0,0.3773,0.46690000000000004,3.16331,100
53,210.42,-10.42,200.0,0.2945,0.5152,3.0705,100
54,216.88,-16.88,200.0,0.3252999999999999,0.5182,3.09721,100
55,218.63,-18.63,200.0,0.3497000000000001,0.48690000000000005,3.13575,100
56,217.44,-17.44,200.0,0.3353000000000001,0.5038,3.11627,100
57,213.2,-13.2,200.0,0.3386,0.4548,3.1480900000000003,100
58,211.52,-11.52,200.0,0.2875,0.5402000000000001,3.03944,100
59,210.36,-10.36,200.0,0.3153,0.473,3.10942,100
60,215.9,-15.9,200.0,0.324,0.5109999999999999,3.0982800000000004,100
61,218.03,-18.03,200.0,0.3525,0.47530000000000006,3.14442,100
62,218.25,-18.25,200.0,0.3417,0.49910000000000004,3.12421,100
63,218.04,-18.04,200.0,0.3527,0.475,3.15,100
64,211.83,-11.83,200.0,0.3424999999999999,0.4333000000000001,3.1664899999999996,100
65,216.2,-16.2,200.0,0.3379000000000001,0.48619999999999997,3.1355500000000003,100
66,210.87,-10.87,200.0,0.31600000000000006,0.4767,3.1223,100
67,218.57,-18.57,200.0,0.3628,0.46009999999999995,3.1710599999999998,100
68,214.01,-14.01,200.0,0.3093,0.5215,3.0877600000000003,100
69,222.65,-22.65,200.0,0.36920000000000003,0.48810000000000003,3.15584,100
70,213.19,-13.19,200.0,0.31479999999999997,0.5023,3.10434,100
71,222.78,-22.78,200.0,0.38360000000000005,0.46059999999999995,3.18727,100
72,220.99,-20.99,200.0,0.3662,0.4774999999999999,3.16461,100
73,212.42,-12.42,200.0,0.3134,0.49739999999999995,3.10996,100
74,216.14,-16.14,200.0,0.34260000000000007,0.47619999999999996,3.14936,100
75,221.56,-21.56,200.0,0.3718000000000001,0.472,3.1724099999999997,100
76,222.94,-22.94,200.0,0.3486,0.5322,3.1035700000000004,100
77,218.08,-18.08,200.0,0.3651,0.4506,3.17455,100
78,218.93,-18.93,200.0,0.3461000000000001,0.4971,3.129,100
79,219.12,-19.12,200.0,0.3601,0.47100000000000003,3.16121,100
80,219.0,-19.0,200.0,0.3435,0.503,3.12714,100
81,218.05,-18.05,200.0,0.3262,0.5281,3.0957399999999997,100
82,216.25,-16.25,200.0,0.34020000000000006,0.48210000000000003,3.14161,100
83,207.0,-7.0,200.0,0.28859999999999997,0.4928,3.08248,100
84,212.17,-12.17,200.0,0.2991,0.5235,3.07379,100
85,208.12,-8.12,200.0,0.30389999999999995,0.47340000000000004,3.1074499999999996,100
86,219.98,-19.98,200.0,0.3413999999999999,0.5169999999999999,3.1102800000000004,100
87,221.13,-21.13,200.0,0.3694000000000002,0.4725000000000001,3.16573,100
88,216.85,-16.85,200.0,0.3302999999999999,0.5079,3.11489,100
89,218.45,-18.45,200.0,0.3592000000000001,0.4661,3.16648,100
90,217.61,-17.61,200.0,0.33820000000000006,0.4997,3.12899,100
91,222.07,-22.07,200.0,0.36659999999999987,0.48750000000000004,3.15366,100
92,214.56,-14.56,200.0,0.3644999999999999,0.4166,3.19205,100
93,215.59,-15.59,200.0,0.3188,0.5183,3.09977,100
94,214.61,-14.61,200.0,0.3617000000000001,0.42269999999999996,3.1863699999999997,100
95,218.98,-18.98,200.0,0.3446,0.5006,3.1336,100
96,217.52,-17.52,200.0,0.35200000000000004,0.47120000000000006,3.1578000000000004,100
97,220.19,-20.19,200.0,0.34879999999999994,0.5043,3.13255,100
98,214.25,-14.25,200.0,0.3069,0.5287,3.0825500000000003,100
99,216.51,-16.51,200.0,0.3357,0.4937,3.13192,100
100,221.09,-21.09,200.0,0.3641,0.4827,3.15283,100
100,221.13,-21.13,200.0,0.3640000000000002,0.4833,3.15234,100
101,216.5,-16.5,200.0,0.3359,0.4932000000000001,3.13243,100
102,214.24,-14.24,200.0,0.30639999999999995,0.5296000000000001,3.08147,100
103,220.25,-20.25,200.0,0.3496,0.5033000000000001,3.13388,100
104,217.47,-17.47,200.0,0.35150000000000015,0.47169999999999995,3.15712,100
105,218.91,-18.91,200.0,0.3446000000000001,0.49989999999999996,3.13399,100
106,214.63,-14.63,200.0,0.3616,0.4231,3.18611,100
107,215.63,-15.63,200.0,0.3191,0.5181,3.10013,100
108,214.56,-14.56,200.0,0.3645999999999999,0.4164,3.19223,100
109,222.16,-22.16,200.0,0.3667000000000001,0.4882,3.1531700000000003,100
110,217.49,-17.49,200.0,0.3378000000000001,0.4992999999999999,3.12908,100
111,218.47,-18.47,200.0,0.3591,0.46649999999999997,3.16615,100
112,216.85,-16.85,200.0,0.33049999999999996,0.5075,3.1153000000000004,100
113,221.13,-21.13,200.0,0.36910000000000004,0.4731,3.16508,100
114,219.9,-19.9,200.0,0.3414,0.5162,3.11073,100
115,208.11,-8.11,200.0,0.3035,0.4741,3.1067,100
116,212.04,-12.04,200.0,0.2985,0.5234000000000001,3.0729699999999998,100
117,207.22,-7.22,200.0,0.2898,0.4926,3.0840500000000004,100
118,216.16,-16.16,200.0,0.33970000000000006,0.4821999999999999,3.14108,100
119,218.23,-18.23,200.0,0.32699999999999996,0.5283,3.09616,100
120,218.99,-18.99,200.0,0.34379999999999994,0.5023000000000001,3.1279,100
121,218.96,-18.96,200.0,0.35879999999999995,0.472,3.15951,100
122,219.13,-19.13,200.0,0.3478,0.4956999999999999,3.13113,100
123,217.93,-17.93,200.0,0.3636999999999999,0.45189999999999997,3.1727800000000004,100
124,222.96,-22.96,200.0,0.34900000000000014,0.5315999999999999,3.10433,100
125,221.54,-21.54,200.0,0.3716999999999999,0.472,3.17232,100
126,216.13,-16.13,200.0,0.34260000000000007,0.47609999999999997,3.14941,100
127,212.5,-12.5,200.0,0.3136,0.4978000000000001,3.10984,100
128,221.02,-21.02,200.0,0.36659999999999987,0.4770000000000001,3.16523,100
129,222.75,-22.75,200.0,0.38339999999999996,0.4607,3.18709,100
130,213.15,-13.15,200.0,0.3143,0.5029,3.1035399999999997,100
131,222.64,-22.64,200.0,0.36940000000000006,0.4875999999999999,3.1563600000000003,100
132,214.06,-14.06,200.0,0.30939999999999995,0.5218,3.0876,100
133,218.49,-18.49,200.0,0.36279999999999996,0.4593,3.17152,100
134,210.84,-10.84,200.0,0.3154,0.4776,3.12129,100
135,216.29,-16.29,200.0,0.3387,0.4855000000000001,3.13666,100
136,211.74,-11.74,200.0,0.34230000000000005,0.43279999999999996,3.1664499999999998,100
137,218.05,-18.05,200.0,0.3518,0.47690000000000005,3.1480900000000003,100
138,218.38,-18.38,200.0,0.34340000000000004,0.49700000000000005,3.12686,100
139,217.85,-17.85,200.0,0.3506,0.47730000000000006,3.1416399999999998,100
140,216.09,-16.09,200.0,0.32580000000000003,0.5093,3.10088,100
141,210.06,-10.06,200.0,0.3129,0.4748000000000001,3.10587,100
142,211.75,-11.75,200.0,0.2894,0.5387,3.04252,100
143,213.1,-13.1,200.0,0.33760000000000007,0.4558,3.14659,100
144,217.47,-17.47,200.0,0.33610000000000007,0.5025,3.11766,100
145,218.68,-18.68,200.0,0.34909999999999997,0.4886000000000001,3.1342,100
146,216.78,-16.78,200.0,0.32549999999999996,0.5168,3.09825,100
147,210.56,-10.56,200.0,0.2945,0.5166000000000001,3.06957,100
148,222.13,-22.13,200.0,0.37810000000000005,0.46509999999999996,3.1651599999999998,100
149,216.33,-16.33,200.0,0.314,0.5353,3.07272,100
150,223.15,-23.15,200.0,0.3847,0.46209999999999996,3.17903,100
151,209.14,-9.14,200.0,0.29340000000000005,0.5046,3.08209,100
152,226.21,-26.21,200.0,0.4144,0.4332999999999999,3.21704,100
153,215.67,-15.67,200.0,0.34380000000000005,0.4691,3.1532600000000004,100
154,219.73,-19.73,200.0,0.37720000000000004,0.4429,3.19233,100
155,212.52,-12.52,200.0,0.3264,0.47239999999999993,3.1344000000000003,100
156,222.49,-22.49,200.0,0.37850000000000006,0.4678999999999999,3.17323,100
157,219.4,-19.4,200.0,0.3408,0.5124,3.1207800000000003,100
158,225.28,-25.28,200.0,0.3934,0.46599999999999997,3.18748,100
159,212.8,-12.8,200.0,0.3062,0.5156000000000001,3.08971,100
160,226.62,-26.62,200.0,0.40990000000000004,0.4464000000000001,3.2055,100
161,219.37,-19.37,200.0,0.3393,0.5151,3.11836,100
162,219.51,-19.51,200.0,0.381,0.4331000000000001,3.20016,100
163,216.63,-16.63,200.0,0.3322,0.5019,3.12162,100
164,218.81,-18.81,200.0,0.3667999999999999,0.4545,3.1790700000000003,100
165,221.35,-21.35,200.0,0.3674,0.47869999999999996,3.1641,100
166,214.4,-14.4,200.0,0.32319999999999993,0.49760000000000004,3.1134,100
167,216.61,-16.61,200.0,0.34490000000000004,0.4763,3.14702,100
168,218.48,-18.48,200.0,0.3222,0.5404,3.0811599999999997,100
169,212.54,-12.54,200.0,0.34450000000000003,0.43639999999999995,3.1664499999999998,100
170,217.61,-17.61,200.0,0.33460000000000006,0.5069,3.12147,100
171,219.69,-19.69,200.0,0.3593,0.4783,3.1588600000000002,100
172,217.26,-17.26,200.0,0.333,0.5066,3.1133,100
