t,K,U,E,N0,Nx,S/nk,n
1,239.57,-39.57,200.0,0.4593999999999999,0.4769,2.99421,100
2,219.1,-19.1,200.0,0.3425,0.506,2.99756,100
3,221.19,-21.19,200.0,0.37030000000000013,0.47130000000000005,3.06589,100
4,216.4,-16.4,200.0,0.3358,0.49239999999999995,3.05475,100
5,216.64,-16.64,200.0,0.34230000000000005,0.48180000000000006,3.05964,100
6,217.53,-17.53,200.0,0.31500000000000006,0.5452999999999999,3.0062800000000003,100
7,227.36,-27.36,200.0,0.40510000000000007,0.4634,3.1535100000000003,100
8,220.52,-20.52,200.0,0.3433,0.5186,3.09319,100
9,220.32,-20.32,200.0,0.36310000000000003,0.47700000000000004,3.14056,100
10,217.49,-17.49,200.0,0.33230000000000004,0.5103000000000001,3.09242,100
11,218.01,-18.01,200.0,0.3604999999999999,0.45909999999999995,3.14981,100
12,217.69,-17.69,200.0,0.32270000000000004,0.5315000000000001,3.07843,100
13,217.97,-17.97,200.0,0.3683999999999999,0.4429,3.17298,100
14,214.2,-14.2,200.0,0.31639999999999996,0.5092,3.08587,100
15,213.23,-13.23,200.0,0.3417,0.4488999999999999,3.13318,100
16,210.85,-10.85,200.0,0.2833,0.5418999999999999,3.02509,100
17,222.48,-22.48,200.0,0.38170000000000004,0.46140000000000003,3.16628,100
18,220.18,-20.18,200.0,0.3425999999999999,0.5166000000000001,3.10433,100
19,215.92,-15.92,200.0,0.35070000000000007,0.45779999999999993,3.14587,100
20,211.88,-11.88,200.0,0.2759,0.567,3.01185,100
21,213.38,-13.38,200.0,0.3124,0.5089999999999999,3.08993,100
22,217.01,-17.01,200.0,0.3337,0.5027,3.1033600000000003,100
23,224.39,-24.39,200.0,0.4105,0.42290000000000005,3.2092199999999997,100
24,212.6,-12.6,200.0,0.3045999999999999,0.5168,3.08843,100
25,214.19,-14.19,200.0,0.33680000000000004,0.4683,3.14465,100
26,223.45,-23.45,200.0,0.3643,0.5059,3.1392399999999996,100
27,212.94,-12.94,200.0,0.32899999999999996,0.4714,3.13796,100
28,217.4,-17.4,200.0,0.33020000000000005,0.5136000000000001,3.10867,100
29,215.32,-15.32,200.0,0.35590000000000005,0.44139999999999996,3.17421,100
30,220.41,-20.41,200.0,0.3517,0.5007,3.13679,100
31,218.25,-18.25,200.0,0.3599,0.46270000000000006,3.1686300000000003,100
32,212.37,-12.37,200.0,0.29769999999999996,0.5283,3.07392,100
33,222.04,-22.04,200.0,0.359,0.5024,3.13931,100
34,214.26,-14.26,200.0,0.31059999999999993,0.5214,3.08967,100
35,220.88,-20.88,200.0,0.3783000000000001,0.45220000000000005,3.18288,100
36,213.72,-13.72,200.0,0.30129999999999996,0.5346,3.07375,100
37,221.08,-21.08,200.0,0.38130000000000003,0.4482,3.19282,100
38,222.93,-22.93,200.0,0.3546999999999999,0.5199,3.11965,100
39,216.93,-16.93,200.0,0.33520000000000005,0.49890000000000007,3.12677,100
40,213.39,-13.39,200.0,0.31499999999999995,0.5038999999999999,3.10558,100
41,218.48,-18.48,200.0,0.3503,0.48419999999999996,3.14849,100
42,212.85,-12.85,200.0,0.3078000000000001,0.5128999999999999,3.09577,100
43,226.09,-26.09,200.0,0.3765,0.5079,3.1391999999999998,100
44,222.75,-22.75,200.0,0.36810000000000004,0.49129999999999996,3.15412,100
45,222.04,-22.04,200.0,0.3555,0.5094000000000001,3.13178,100
46,217.65,-17.65,200.0,0.3370000000000001,0.5025000000000001,3.1259099999999997,100
47,216.7,-16.7,200.0,0.33160000000000006,0.5038,3.11795,100
48,215.9,-15.9,200.0,0.34149999999999997,0.47600000000000003,3.1468000000000003,100
49,216.97,-16.97,200.0,0.31379999999999997,0.5421,3.07399,100
50,215.49,-15.49,200.0,0.33309999999999995,0.4887,3.1280799999999997,100
51,222.44,-22.44,200.0,0.374,0.4764,3.1684099999999997,100
52,221.42,-21.42,200.0,0.36410000000000003,0.48599999999999993,3.15617,100
53,221.61,-21.61,200.0,0.37870000000000004,0.4587,3.18266,100
54,221.08,-21.08,200.0,0.36649999999999994,0.47780000000000006,3.15862,100
55,224.38,-24.38,200.0,0.37660000000000005,0.4906000000000001,3.1560900000000003,100
56,222.32,-22.32,200.0,0.3661000000000001,0.4909999999999999,3.15409,100
57,218.13,-18.13,200.0,0.35179999999999995,0.4777,3.15388,100
58,209.94,-9.94,200.0,0.32549999999999996,0.4484,3.14091,100
59,218.06,-18.06,200.0,0.3687,0.4432,3.18704,100
60,211.44,-11.44,200.0,0.31029999999999996,0.49379999999999996,3.1082199999999998,100
61,211.32,-11.32,200.0,0.3213,0.4706000000000001,3.13083,100
62,220.82,-20.82,200.0,0.34140000000000015,0.5253999999999999,3.10901,100
63,214.11,-14.11,200.0,0.32589999999999997,0.4892999999999999,3.12643,100
64,223.84,-23.84,200.0,0.3575,0.5234000000000001,3.11906,100
65,219.84,-19.84,200.0,0.35830000000000006,0.48179999999999995,3.1535900000000003,100
66,219.41,-19.41,200.0,0.3625,0.4691,3.16278,100
67,220.03,-20.03,200.0,0.3710999999999999,0.4581,3.16514,100
68,218.29,-18.29,200.0,0.3182,0.5465000000000001,3.07327,100
69,224.04,-24.04,200.0,0.38859999999999983,0.46319999999999995,3.18353,100
70,219.51,-19.51,200.0,0.3178,0.5595,3.05311,100
71,218.28,-18.28,200.0,0.3702,0.44240000000000007,3.18612,100
72,226.41,-26.41,200.0,0.36620000000000014,0.5317000000000001,3.11105,100
73,219.64,-19.64,200.0,0.3606999999999999,0.4750000000000001,3.1618600000000003,100
74,218.2,-18.2,200.0,0.3232,0.5356,3.0860100000000004,100
75,215.2,-15.2,200.0,0.3197,0.5126,3.0981300000000003,100
76,215.81,-15.81,200.0,0.2925000000000001,0.5731,3.0292,100
77,217.46,-17.46,200.0,0.3575999999999999,0.4594,3.16703,100
78,209.39,-9.39,200.0,0.2825,0.5289,3.0594099999999997,100
79,225.13,-25.13,200.0,0.40259999999999996,0.44610000000000005,3.20416,100
80,221.26,-21.26,200.0,0.32169999999999993,0.5691999999999999,3.04996,100
81,219.34,-19.34,200.0,0.39929999999999993,0.3948,3.2216,100
82,219.45,-19.45,200.0,0.3393999999999999,0.5156999999999999,3.11244,100
83,219.76,-19.76,200.0,0.38699999999999996,0.4236000000000001,3.20082,100
84,221.75,-21.75,200.0,0.3567000000000002,0.5041,3.13292,100
85,222.03,-22.03,200.0,0.3627,0.4949,3.14539,100
86,211.06,-11.06,200.0,0.2915,0.5276,3.07124,100
87,213.46,-13.46,200.0,0.308,0.5186,3.09342,100
88,211.33,-11.33,200.0,0.2952,0.5229,3.07777,100
89,219.89,-19.89,200.0,0.36160000000000003,0.4757,3.15795,100
90,218.22,-18.22,200.0,0.33679999999999993,0.5085999999999999,3.12139,100
91,219.82,-19.82,200.0,0.3652,0.4678000000000001,3.1688400000000003,100
92,219.92,-19.92,200.0,0.3731999999999999,0.4527999999999999,3.1849499999999997,100
93,218.59,-18.59,200.0,0.3739,0.4381000000000001,3.19076,100
94,209.95,-9.95,200.0,0.28950000000000004,0.5204999999999999,3.07156,100
95,221.02,-21.02,200.0,0.38280000000000003,0.4446,3.19388,100
96,214.4,-14.4,200.0,0.32439999999999997,0.49520000000000003,3.1184600000000002,100
97,218.56,-18.56,200.0,0.33770000000000006,0.5102,3.11914,100
98,213.43,-13.43,200.0,0.33159999999999995,0.4711,3.13957,100
99,219.3,-19.3,200.0,0.35789999999999983,0.47720000000000007,3.158,100
100,224.34,-24.34,200.0,0.3944,0.45459999999999995,3.19646,100
100,224.39,-24.39,200.0,0.3948,0.4543,3.19687,100
101,219.17,-19.17,200.0,0.3569,0.47790000000000005,3.15686,100
102,213.53,-13.53,200.0,0.33230000000000004,0.4707,3.1403499999999998,100
103,218.43,-18.43,200.0,0.33679999999999993,0.5107,3.1181,100
104,214.53,-14.53,200.0,0.32530000000000003,0.4947,3.1195,100
105,220.97,-20.97,200.0,0.3825,0.4447,3.1936199999999997,100
106,209.91,-9.91,200.0,0.28919999999999996,0.5207,3.07119,100
107,218.68,-18.68,200.0,0.37470000000000003,0.4374,3.1917600000000004,100
108,219.83,-19.83,200.0,0.3727000000000001,0.45289999999999997,3.18452,100
109,219.91,-19.91,200.0,0.36529999999999996,0.4685,3.16846,100
110,218.3,-18.3,200.0,0.3372999999999999,0.5084000000000001,3.12173,100
111,219.68,-19.68,200.0,0.3606000000000001,0.47559999999999997,3.1574299999999997,100
112,211.36,-11.36,200.0,0.295,0.5236,3.07714,100
113,213.5,-13.5,200.0,0.3085,0.518,3.09427,100
114,211.09,-11.09,200.0,0.2914,0.5281,3.0707600000000004,100
115,221.97,-21.97,200.0,0.36280000000000007,0.4941000000000001,3.14604,100
116,221.88,-21.88,200.0,0.357,0.5048,3.13252,100
117,219.64,-19.64,200.0,0.38699999999999996,0.42239999999999994,3.20167,100
118,219.53,-19.53,200.0,0.3393999999999999,0.5165,3.11201,100
119,219.3,-19.3,200.0,0.39929999999999993,0.39440000000000003,3.22188,100
120,221.29,-21.29,200.0,0.3214,0.5700999999999999,3.04906,100
121,225.02,-25.02,200.0,0.4025,0.4452000000000001,3.2047,100
122,209.34,-9.34,200.0,0.28180000000000005,0.5298,3.0582,100
123,217.6,-17.6,200.0,0.35869999999999996,0.4586,3.16854,100
124,215.69,-15.69,200.0,0.29109999999999997,0.5747,3.0267199999999996,100
125,215.28,-15.28,200.0,0.3208,0.5112,3.10027,100
126,218.3,-18.3,200.0,0.3236,0.5357999999999999,3.0860700000000003,100
127,219.58,-19.58,200.0,0.3603,0.4752000000000001,3.1615,100
128,226.49,-26.49,200.0,0.3668999999999999,0.5311,3.11188,100
129,218.07,-18.07,200.0,0.3689,0.4429,3.18482,100
130,219.77,-19.77,200.0,0.3191,0.5595,3.05384,100
131,223.9,-23.9,200.0,0.3879000000000001,0.46319999999999995,3.18335,100
132,218.45,-18.45,200.0,0.3189,0.5467,3.07313,100
133,219.84,-19.84,200.0,0.3706999999999999,0.457,3.16602,100
134,219.39,-19.39,200.0,0.36200000000000004,0.46990000000000004,3.16196,100
135,219.95,-19.95,200.0,0.35899999999999993,0.4815,3.15427,100
136,223.74,-23.74,200.0,0.3566,0.5242,3.11784,100
137,214.12,-14.12,200.0,0.32630000000000003,0.4885999999999999,3.1272699999999998,100
138,220.84,-20.84,200.0,0.34130000000000005,0.5258000000000002,3.10865,100
139,211.28,-11.28,200.0,0.3214,0.47,3.13129,100
140,211.45,-11.45,200.0,0.3102,0.49410000000000004,3.10797,100
141,218.1,-18.1,200.0,0.36920000000000003,0.4426,3.1877600000000004,100
142,210.0,-10.0,200.0,0.3256,0.44880000000000003,3.14072,100
