t,K,U,E,N0,Nx,S/nk,n
1,239.26,-39.26,200.0,0.4611,0.4704,3.01624,100
2,231.91,-31.91,200.0,0.41389999999999993,0.4913,3.05221,100
3,230.04,-30.04,200.0,0.4242,0.45199999999999996,3.13438,100
4,221.18,-21.18,200.0,0.36580000000000007,0.48019999999999996,3.11758,100
5,224.22,-24.22,200.0,0.3642,0.5138,3.0964899999999997,100
6,217.69,-17.69,200.0,0.35839999999999994,0.46009999999999995,3.13536,100
7,218.81,-18.81,200.0,0.3393,0.5094999999999998,3.1003600000000002,100
8,224.53,-24.53,200.0,0.3914,0.4625000000000001,3.17544,100
9,230.42,-30.42,200.0,0.4065000000000001,0.4911999999999999,3.1534299999999997,100
10,224.17,-24.17,200.0,0.36410000000000003,0.5135000000000001,3.11946,100
11,225.06,-25.06,200.0,0.4051999999999999,0.44020000000000004,3.20187,100
12,225.47,-25.47,200.0,0.39970000000000006,0.45530000000000004,3.1891100000000003,100
13,224.35,-24.35,200.0,0.3888999999999999,0.4657,3.1695300000000004,100
14,214.26,-14.26,200.0,0.31770000000000004,0.5072,3.09688,100
15,224.93,-24.93,200.0,0.3872,0.47489999999999993,3.16523,100
16,221.68,-21.68,200.0,0.35540000000000005,0.506,3.1214299999999997,100
17,223.04,-23.04,200.0,0.3778999999999999,0.4745999999999999,3.1604,100
18,220.1,-20.1,200.0,0.33,0.541,3.08013,100
19,221.78,-21.78,200.0,0.3775,0.4628000000000001,3.17857,100
20,225.4,-25.4,200.0,0.40670000000000006,0.44060000000000016,3.20642,100
21,219.76,-19.76,200.0,0.35789999999999983,0.4818,3.14407,100
22,214.58,-14.58,200.0,0.33669999999999994,0.47240000000000004,3.13406,100
23,218.75,-18.75,200.0,0.34900000000000003,0.48949999999999994,3.13143,100
24,215.67,-15.67,200.0,0.3284,0.4999,3.10837,100
25,219.28,-19.28,200.0,0.3562000000000001,0.48040000000000005,3.1379099999999998,100
26,226.89,-26.89,200.0,0.402,0.4648999999999999,3.17733,100
27,225.56,-25.56,200.0,0.38039999999999985,0.4948,3.14342,100
28,221.05,-21.05,200.0,0.35509999999999997,0.5003,3.12085,100
29,221.89,-21.89,200.0,0.3768000000000001,0.4653,3.16465,100
30,212.86,-12.86,200.0,0.3118,0.5050000000000001,3.08934,100
31,222.55,-22.55,200.0,0.38620000000000004,0.4531000000000001,3.18039,100
32,223.62,-23.62,200.0,0.37,0.49620000000000003,3.14558,100
33,219.09,-19.09,200.0,0.33949999999999997,0.5119,3.11304,100
34,216.4,-16.4,200.0,0.33690000000000003,0.49019999999999997,3.1244,100
35,209.87,-9.87,200.0,0.3133000000000001,0.4721000000000001,3.1117,100
36,219.37,-19.37,200.0,0.3236,0.5465000000000001,3.07344,100
37,228.19,-28.19,200.0,0.42790000000000006,0.4261000000000001,3.2255,100
38,213.38,-13.38,200.0,0.29100000000000004,0.5518,3.04753,100
39,220.36,-20.36,200.0,0.3791,0.4454000000000001,3.19071,100
40,214.67,-14.67,200.0,0.2895,0.5677,3.03267,100
41,215.93,-15.93,200.0,0.3776,0.4040999999999999,3.2045,100
42,209.83,-9.83,200.0,0.2711,0.5560999999999999,3.02685,100
43,216.98,-16.98,200.0,0.39150000000000007,0.3867999999999999,3.21821,100
44,214.1,-14.1,200.0,0.3257,0.4896000000000001,3.12056,100
45,213.91,-13.91,200.0,0.3390999999999999,0.46090000000000003,3.1519,100
46,209.34,-9.34,200.0,0.27690000000000003,0.5396000000000001,3.04746,100
47,214.37,-14.37,200.0,0.3378,0.4680999999999999,3.14769,100
48,209.77,-9.77,200.0,0.29279999999999995,0.5121,3.0788699999999998,100
