t,K,U,E,N0,Nx,S/nk,n
1,237.6,-37.6,200.0,0.4509,0.47419999999999995,2.99723,100
2,215.41,-15.41,200.0,0.31800000000000006,0.5181,3.0056,100
3,216.09,-16.09,200.0,0.37200000000000005,0.4169,3.16606,100
4,219.44,-19.44,200.0,0.37560000000000004,0.44320000000000015,3.16974,100
5,220.49,-20.49,200.0,0.37839999999999996,0.4481000000000001,3.17098,100
6,219.67,-19.67,200.0,0.3624,0.47190000000000004,3.1534899999999997,100
7,216.91,-16.91,200.0,0.3475,0.4741,3.14616,100
8,222.32,-22.32,200.0,0.39459999999999995,0.43399999999999994,3.2058899999999997,100
9,214.41,-14.41,200.0,0.3244,0.4953,3.1174899999999997,100
10,216.06,-16.06,200.0,0.34619999999999995,0.46819999999999995,3.15324,100
11,220.13,-20.13,200.0,0.35600000000000004,0.4893,3.1451599999999997,100
12,220.56,-20.56,200.0,0.36790000000000006,0.4698000000000001,3.16832,100
13,212.61,-12.61,200.0,0.3153,0.49550000000000005,3.1115,100
14,223.93,-23.93,200.0,0.3803,0.47869999999999996,3.16754,100
15,218.9,-18.9,200.0,0.3452,0.4986,3.13631,100
16,222.22,-22.22,200.0,0.3508999999999999,0.5204,3.11658,100
17,222.77,-22.77,200.0,0.39280000000000004,0.4421000000000001,3.20033,100
18,229.33,-29.33,200.0,0.4027999999999999,0.4876999999999999,3.16343,100
19,219.12,-19.12,200.0,0.3624000000000001,0.4663999999999999,3.16662,100
20,213.09,-13.09,200.0,0.34490000000000004,0.4411,3.15964,100
21,219.78,-19.78,200.0,0.37200000000000005,0.4538,3.17267,100
22,213.33,-13.33,200.0,0.3016,0.5301,3.07593,100
23,225.63,-25.63,200.0,0.41650000000000004,0.4233,3.22614,100
24,217.72,-17.72,200.0,0.33140000000000003,0.5144000000000001,3.1112100000000003,100
25,220.96,-20.96,200.0,0.379,0.4516000000000001,3.18555,100
26,216.85,-16.85,200.0,0.32419999999999993,0.5201,3.09933,100
27,220.13,-20.13,200.0,0.3667999999999999,0.4677,3.16801,100
28,221.24,-21.24,200.0,0.3375,0.5374,3.09279,100
29,222.63,-22.63,200.0,0.37849999999999995,0.4693,3.17707,100
30,207.9,-7.9,200.0,0.2817,0.5156000000000001,3.06361,100
31,223.89,-23.89,200.0,0.38160000000000005,0.47569999999999996,3.17178,100
32,212.05,-12.05,200.0,0.3312000000000001,0.4581,3.14449,100
33,221.21,-21.21,200.0,0.3992,0.41369999999999996,3.2143699999999997,100
34,216.89,-16.89,200.0,0.36080000000000007,0.4473,3.17301,100
35,219.15,-19.15,200.0,0.34430000000000005,0.5029,3.13222,100
36,222.35,-22.35,200.0,0.38,0.4635,3.1828600000000002,100
37,212.81,-12.81,200.0,0.31620000000000004,0.49570000000000003,3.1127399999999996,100
38,217.72,-17.72,200.0,0.3712,0.4348,3.19219,100
39,211.58,-11.58,200.0,0.2828,0.5501999999999999,3.0426100000000003,100
40,216.44,-16.44,200.0,0.3729,0.41859999999999997,3.19602,100
41,209.26,-9.26,200.0,0.273,0.5466000000000001,3.03442,100
42,217.13,-17.13,200.0,0.3361,0.4991,3.12816,100
43,216.32,-16.32,200.0,0.33460000000000006,0.49399999999999994,3.1303400000000003,100
44,212.92,-12.92,200.0,0.3252999999999999,0.47859999999999997,3.13152,100
45,216.23,-16.23,200.0,0.32580000000000003,0.5106999999999999,3.10453,100
46,221.49,-21.49,200.0,0.3640000000000001,0.4869,3.15543,100
47,221.44,-21.44,200.0,0.3832,0.4480000000000001,3.19084,100
48,227.22,-27.22,200.0,0.3835,0.5052,3.14704,100
49,220.87,-20.87,200.0,0.3944,0.41989999999999994,3.2160300000000004,100
50,227.98,-27.98,200.0,0.3796000000000001,0.5206000000000001,3.1207,100
51,216.71,-16.71,200.0,0.34190000000000004,0.48330000000000006,3.13725,100
52,215.35,-15.35,200.0,0.32519999999999993,0.5031000000000001,3.11602,100
53,220.31,-20.31,200.0,0.3608,0.4815,3.15503,100
54,211.01,-11.01,200.0,0.28059999999999996,0.5488999999999999,3.0355100000000004,100
55,221.19,-21.19,200.0,0.3689,0.4741,3.16654,100
56,211.14,-11.14,200.0,0.29059999999999997,0.5302000000000001,3.06533,100
57,217.64,-17.64,200.0,0.37390000000000007,0.4286,3.1955999999999998,100
58,214.19,-14.19,200.0,0.3295,0.4829,3.12933,100
59,216.51,-16.51,200.0,0.36310000000000003,0.4389,3.18276,100
60,218.75,-18.75,200.0,0.3607999999999999,0.4659,3.16689,100
