t,K,U,E,N0,Nx,S/nk,n
1,236.48,-36.48,200.0,0.44480000000000003,0.47519999999999996,3.00383,100
2,214.71,-14.71,200.0,0.3243,0.4984999999999999,3.00734,100
3,214.5,-14.5,200.0,0.3233,0.49839999999999995,3.04385,100
4,217.93,-17.93,200.0,0.33779999999999993,0.5037000000000001,3.07664,100
5,220.33,-20.33,200.0,0.3742000000000001,0.4549,3.16939,100
6,215.07,-15.07,200.0,0.35370000000000007,0.44330000000000014,3.16741,100
7,220.47,-20.47,200.0,0.3536000000000001,0.49750000000000005,3.13942,100
8,223.2,-23.2,200.0,0.4113,0.40939999999999993,3.22986,100
9,217.22,-17.22,200.0,0.32730000000000004,0.5176,3.1061900000000002,100
10,218.39,-18.39,200.0,0.3504,0.4831,3.15065,100
11,217.9,-17.9,200.0,0.34220000000000006,0.4946,3.13562,100
12,216.68,-16.68,200.0,0.3324,0.502,3.12195,100
13,219.79,-19.79,200.0,0.3378999999999999,0.5220999999999999,3.11025,100
14,217.86,-17.86,200.0,0.3431,0.49239999999999995,3.13294,100
15,223.62,-23.62,200.0,0.34620000000000006,0.5438000000000001,3.09015,100
16,212.8,-12.8,200.0,0.3215,0.48499999999999993,3.12417,100
17,213.48,-13.48,200.0,0.30279999999999996,0.5292000000000001,3.0772600000000003,100
18,219.18,-19.18,200.0,0.3768,0.4382,3.19185,100
19,215.53,-15.53,200.0,0.3048,0.5457000000000001,3.06616,100
20,219.7,-19.7,200.0,0.3654999999999999,0.466,3.17055,100
21,222.5,-22.5,200.0,0.3744000000000001,0.47620000000000007,3.16864,100
22,219.71,-19.71,200.0,0.38530000000000003,0.4265,3.20266,100
23,220.04,-20.04,200.0,0.3649999999999999,0.4704,3.1684699999999997,100
24,220.28,-20.28,200.0,0.36249999999999993,0.4778,3.16007,100
25,218.67,-18.67,200.0,0.36580000000000007,0.4551000000000001,3.17728,100
26,218.84,-18.84,200.0,0.3296,0.5291999999999999,3.0965599999999998,100
27,221.15,-21.15,200.0,0.3592,0.4930999999999999,3.14589,100
28,219.95,-19.95,200.0,0.3821000000000001,0.4353,3.20029,100
29,222.89,-22.89,200.0,0.35429999999999995,0.5203,3.12039,100
30,216.48,-16.48,200.0,0.32130000000000003,0.5222,3.09519,100
31,214.46,-14.46,200.0,0.3128,0.519,3.09618,100
32,218.39,-18.39,200.0,0.35069999999999996,0.4825,3.14568,100
33,219.42,-19.42,200.0,0.3693,0.45559999999999995,3.17243,100
34,218.82,-18.82,200.0,0.35479999999999995,0.47859999999999997,3.15367,100
35,217.68,-17.68,200.0,0.3535000000000001,0.4698,3.15733,100
36,220.34,-20.34,200.0,0.3525,0.49839999999999995,3.1415,100
37,214.75,-14.75,200.0,0.33140000000000003,0.4847000000000001,3.13296,100
38,216.35,-16.35,200.0,0.33409999999999995,0.4953000000000001,3.12719,100
39,213.6,-13.6,200.0,0.32710000000000006,0.4818000000000001,3.12133,100
40,217.75,-17.75,200.0,0.3567,0.4641,3.15429,100
41,210.89,-10.89,200.0,0.2534,0.6021,2.96721,100
42,217.67,-17.67,200.0,0.35619999999999996,0.4643,3.1652600000000004,100
43,217.37,-17.37,200.0,0.3073,0.5591,3.05382,100
44,218.64,-18.64,200.0,0.3946,0.3972,3.21904,100
45,216.05,-16.05,200.0,0.31349999999999995,0.5335,3.08421,100
46,220.76,-20.76,200.0,0.39220000000000005,0.4232,3.2129299999999996,100
47,215.4,-15.4,200.0,0.33219999999999983,0.48960000000000004,3.13131,100
48,218.89,-18.89,200.0,0.36519999999999997,0.4585,3.17487,100
49,216.38,-16.38,200.0,0.3261,0.5115999999999999,3.11202,100
